Rank,Song,Artist,Year,Lyrics
53,Dre Day,Dr. Dre,1993,b'Yeah hell yeah know what I m sayin yeah Mista Busta where the fuck ya at Can t scrap a lick so I know ya got your gat Your dick on hard from fuckin ya raw dog The hood you threw up with niggas you grew up with Don t even respect your ass That s why it s time for the doctor to check your ass nigga Used to be my homey used to be my ace Now I wanna slap the taste out yo mouth Make you bow down to the row Fuckin me now I m fuckin you little ho Oh don t think I forgot let you slide Let me ride just another homicide Yeah it s me so I ma talk on Stompin on the Eazy est streets that you can walk on So strap on your Compton hat your locs And watch your back cause you might get smoked loc And pass the bud and stay low key B G cause you lost all your homey s love Now call it what you want to You fucked wit me now it s a must that I fuck wit you Yeah that s what the fuck I m talkin about We have your motherfuckin record company surrounded Put down the candy and let the little boy go You knowhatI msayin punk motherfucker Bow wow wow yippy yo yippy yay Doggy Dogg s in the motherfuckin house Bow wow wow yippy yo yippy yay Death Row s in the motherfuckin house Bow wow wow yippy yo yippy yay The sounds of a dog brings me to another day Play with my bone would ya Timmy It seems like you re good for makin jokes about your jimmy But here s a jimmy joke about your mama that you might not like I heard she was the Frisco dyke But fuck your mama I m talkin about you and me Toe to toe Tim M U T Your bark was loud but your bite wasn t vicious And them rhymes you were kickin were quite bootylicious You get with Doggy Dogg oh is he crazy With ya mama and your daddy hollin Bay Bee So won t they let you know That if you fuck with Dre nigga you re fuckin wit Death Row And I ain t even slangin them thangs I m hollerin one eight seven with my dick in yo mouth beotch Yeah nigga Compton and Long Beach together on this motherfucker So you wanna pop that shit get yo motherfuckin cranium cracked nigga Step on up Now we ain t no motherfuckin joke so remember the name Mighty mighty D R Yeahhh MOTHERFUCKER Now understand this my nigga Dre can t be touched Luke s bendin over so Luke s gettin fucked busta Musta thought I was sleazy Or though I was a mark cause I used to hang with Eazy Animosity made ya speak but ya spoke Ay yo Dre whattup check this nigga off loc If it ain t another ho that I gots ta fuck with Gap teeth in ya mouth so my dick s gots to fit With my nuts on ya tonsils While ya onstage rappin at your wack ass concerts And I ma snatch your ass from the backside To show you how Death Row pull off that whoride Now you might not understand me Cause I ma rob you in Compton and blast you in Miami Then we gon creep to South Central On a Street Knowledge mission as I steps in the temple Spot him got him as I pulls out my strap Got my chrome to the side of his White Sox hat You tryin to check my homey you better check yo self Cause when you diss Dre you diss yourself MOTHERFUCKER Yeah nine deuce Dr Dre dropin chronic once again It don t stop Punishing punk motherfuckers real quick like Doggy Dogg in the motherfuckin house Long Beach in the motherfuckin house Compton style nigga straight up really doe Breakin all you suckaz off somethin real proper like YouknowhatI msayin All these sucka ass niggas can eat a fat dick Yeah Eazy E Eazy E Eazy E can eat a big fat dick Tim Dog can eat a big fat dick Luke can eat a fat dick Yeah'
54,One Last Cry,Brian McKnight,1993,b' My shattered dreams and broken heart Are mending on the shelf I saw you holding hands Standing close to someone else Now I sit all alone Wishing all my feeling was gone I gave my best to you Nothing for me to do But have one last cry One last cry Before I leave it all behind I ve gotta put you out of my mind this time Stop living a lie I guess I m down to my last cry I was here you were there Guess we never could agree While the sun shines on you I need some love to rain on me Still I sit all alone Wishing all my feeling was gone Gotta get over you Nothing for me to do But have one last cry One last cry Before I leave it all behind I ve gotta put you out of my mind this time Stop living a lie I know I gotta be strong Cause round me life goes on and on and on and on I m gonna dry my eyes Right after I end my one last cry One last cry Before I leave it all behind I ve gotta put you out of my mind for the very last time Been living a lie I guess I m down I guess I m down I guess I m down To my last cry'
55,Just Kickin' It,Xscape,1993,b' Every man wants a woman Where him and her can just go hang Just the two of them along kick back Doing their own thing And every man wants a woman That can always keep him in the mood And I m that kind of girl So this is what I tell my dude I tell him to kick off your shoes and relax your feet Party on down to the Xscape beat Just kick it Just kick it just kick it just kick it I tell him to kick off your shoes and relax your feet Party on down to the Xscape beat Just kick it Just kick it just kick it just kick it Every man wants a woman That can cook him up a good meal A woman he can treat like his homie And take her out on the Ave and just chill Every man wants a woman That ain t good for just laying on her back And I m that kind of woman So before me and my man get in the sack I tell him to kick off your shoes and relax your feet Party on down to the Xscape beat Just kick it Just kick it just kick it Kick off your shoes and relax your feet Party on down to the Xscape beat Just kick it Just kick it just kick it Kick off your shoes and relax your feet Party on down to the Xscape beat Just kick it Just kick it just kick it Kick off your shoes and relax your feet Party on down to the Xscape beat Just kick it Just kick it just kick it This is for the niggas strictly for the niggas This is for the niggas the real niggas This is for the niggas strictly for the niggas This is for the niggas the real niggas This is for the niggas strictly for the niggas This is for the niggas the real niggas This is for the niggas strictly for the niggas This is for the niggas the real niggas Kick off your shoes and relax your feet Party on down to the Xscape beat Just kick it Just kick it just kick it Kick off your shoes and relax your feet Party on down to the Xscape beat Just kick it Just kick it just kick it'
56,I Get Around,2Pac,1993,b' Round and round Round and round round we go Round and round Still clown with the Underground when we come around Round and round round we go Round and round Back to get wrecked all respect To those who break their neck to keep their hoes in check Cause oh they sweat a brother majorly And I don t know why your girl keeps pagin me She tell me that she needs me cries when she leaves me And every time she sees me she squeeze me lady take it easy Hate to sound sleazy but tease me I don t want it if it s that easy Ayo bust it baby got a problem saying bye bye Just another hazard of a fly guy You ask Why don t matter my pockets got fatter Now everybody s lookin for the latter And ain t no need in being greedy if you wanna see me Dial the beeper number baby when you need me And I ll be there in a jiffy Don t be picky just be happy with this quickie When will ya learn you can t tie me down Baby doll check it out I get around What you mean you don t know Round and round around we go I get around the Underground just don t stop for hoes Round and round I get around still down with the Underground Round and round around we go I get around yeah ayo Shock let them hoes know Round and round Now you can tell from my everday fits I ain t rich So cease and desist with them tricks I m just another black man caught up in the mix Tryna make a dollar out of 15 cents Just cause I m a freak don t mean that we could hit the sheets Baby I can see that you don t recognize me I m Shock G the one who put the satin on your panties Never knew a hooker that could share me I get around What s up love How you doin Well I ve been hangin sangin tryna do my thang oh you heard that I was bangin Your homegirl you went to school with That s cool But did she tell you about her sister and your cousin Thought I wasn t See weekends were made for Michelob But it s a Monday my day so just let me hit it yo And don t mistake my statement for a clown We can keep in the down low long as you know that I get around Round and round around we go 2Pacalypse Now don t stop for hoes I get around Round and round Round and round around we go Why I ain t call you Hahahah please Round and round Finger tips on the hips as I dip Gotta get a tight grip don t slip loose lips sink ships It s a trip I love the way she licks her lips see me jockin Put a little twist in her hips cause I m watchin Conversations on the phone til the break of dawn Now we re all alone why the lights on Turn them off Time to set it off get you wet and soft Somethin is on your mind let it off You don t know me you just met me you won t let me Well if I couldn t have it why you sweatin me It s a lot of real G s doin time Cause a groupie bent the truth and told a lie You picked the wrong guy baby if you re too fly You need to hit the door search for a new guy Cause I only got one night in town Break out or be clowned baby doll are you down I get around Round and round around we go Round and round around we go uhh Round and round around we go Round and round around we go Round and round round we go Round and round round we go Round and round round we go whoa Round and round we go Round and round Round and round Round and round Round and round'
57,Bed of Roses,Bon Jovi,1993,b' Sitting here wasted and wounded At this old piano Trying hard to capture The moment this morning I don t know Cause a bottle of Vodka Is still lodged in my head And some blonde gave me nightmares I think that she s still in my bed As I dream about movies They won t make of me when I m dead With an ironclad fist I wake up and French kiss the morning While some marching band keeps Its own beat in my head While we re talking About all of the things that I long to believe About love and the truth and What you mean to me And the truth is baby you re all that I need I want to lay you down in a bed of roses For tonight I sleep on a bed of nails Oh I want to be just as close as the Holy Ghost is And lay you down on a bed of roses Well I m so far away That each step that I take is on my way home A king s ransom in dimes I d given each night Just to see through this payphone Still I run out of time Or it s hard to get through Till the bird on the wire flies me back to you I ll just close my eyes and whisper Baby blind love is true I want to lay you down in a bed of roses For tonight I sleep on a bed of nails Oh I want to be just as close as The Holy Ghost is And lay you down on a bed of roses The hotel bar hangover whiskey s gone dry The barkeeper s wig s crooked And she s giving me the eye I might have said yeah But I laughed so hard I think I died Now as you close your eyes Know I ll be thinking about you While my mistress she calls me To stand in her spotlight again Tonight I won t be alone But you know that don t Mean I m not lonely I ve got nothing to prove For it s you that I d die to defend I want to lay you down in a bed of roses For tonight I sleep on a bed of nails I want to be just as close as the Holy Ghost is And lay you down on a bed of roses I want to lay you down in a bed of roses For tonight I sleep on a bed of nails I want to be just as close as the Holy Ghost is And lay you down on a bed of roses'
58,Real Love,Mary J. Blige,1993,b' We are lovers through and through And though we made it through the storm I really want you to realise I really want to put you on I ve been searching for someone to satisfy my every need Won t you be my inspiration Be the real love that I need Real love I m searching for a real love Someone to set my heart free Real love I m searching for a real love I m out to have a real love When I met you I just knew that you would take my heart and run Until you told me how you loved for me you said I m not the one So I slowly came to see all of the things that you were made of And now I hope my dreams and inspiration lead me towards a real love Real love I m searching for a real love Someone to set my heart free Real love I m searching for a real love I m out to have a real love Love so true and oh baby I thought that love was true I thought that you were the answer to the question in my mind But it seems that I was wrong if I stay strong maybe I ll find a Real love So I ve tried my best and prayed to God He ll send me someone real To caress me and to guide me towards a love my heart can feel Now I know I can be faithful I can be your all and all Ill give you good lovin through the summertime winter spring and fall Real love I m searching for a real love Someone to set my heart free Real love I m searching for a real love I m out to have a real love Real love I m searching for a real love Someone to set my heart free Real love I m searching for a real love I m out to have a real love See I m searching for a real love and I don t know where to go Been around the world and high and low and still I never know How it feels to have a real love cause it seems it s not around Gotta end it in this way cause it seems he can t be found Real love I m searching for a real love Someone to set my heart free Real love I m searching for a real love I m out to have a real love Real love I m searching for a real love Someone to set my heart free Real love I m searching for a real love I m out to have a real love'
59,Here We Go Again!,Portrait,1993,b' Well I m out to have a real good time And now you wanna try to fade me But friends of yours are friends of mine So don t even try to play me If you don t have nothing good to say The words you will be withholding These kinds of games a girl will play Just like mother told me so Here we go Going through the same thing Here we go Don t wanna play the same game Now this ain t the time to make a scene Because I m out with my homies I know you know just what I mean So don t just walk up on me There s a time and there s a place Where we can talk about it Cause I don t want to be disgraced With all your screams and shouting but Here we go Going through the same thing Here we go Don t wanna play the same game Climb the mountain Swim the sea See what I mean I don t know but I don t want to get too deep Ah oh ah no Ah oh ah no Ah oh ah no Ah oh Here we go again Here we go Going through the same thing Here we go Don t wanna play the same game Now there s no need to explain You know how I feel about you So don t you take my words in vain You know I can t live without you I need some time to unwind So try to be understanding I hope that you would change your mind Instead of being so demanding cause Here we go Going through the same thing Here we go Don t wanna play the same game Yo kick it Ah Ah ah Ah ah ah here we go again'
60,Cryin',Aerosmith,1993,b' There was a time When I was so broken hearted Love wasn t much of a friend of mine The tables have turned yeah Cause me and them ways have parted That kind of love was the killin kind Now listen All I want is someone I can t resist I know all I need to know by the way that I got kissed I was cryin when I met you Now I m trying to forget you Your love is sweet misery I was cryin just to get you Now I m dying cause I let you Do what you do down on me Now there s not even breathing room Between pleasure and pain Yeah you cry when we re making love Must be one and the same It s down on me Yeah I got to tell you one thing It s been on my mind Girl I gotta say We re partners in crime You got that certain something What you give to me Takes my breath away Now the word out on the street Is the devil s in your kiss If our love goes up in flames It s a fire I can t resist I was cryin when I met you Now I m trying to forget you Your love is sweet misery I was cryin just to get you Now I m dying cause I let you Do what you do down on me Cause what you got inside Ain t where your love should stay Yeah love sweet love ain t love Til you give your heart away I was cryin when I met you Now I m tryin to forget you Your love is sweet misery I was cryin just to get you Now I m dyin just to let you Do what you do what you do down to me Baby baby baby I was cryin when I met you Now I m tryin to forget you Your love is sweet misery I was cryin when I met you Now I m dyin cause I let you Do what you do down to down to down to down to I was cryin when I met you Now I m dyin to forget you Your love is sweet I was cryin when I met you'
61,Cat's in the Cradle,Ugly Kid Joe,1993,b' My child arrived just the other day Came to the world in the usual way But there were planes to catch and bills to pay He learned to walk while I was away He was talkin fore I knew it And as he grew he said I m gonna be like you Dad You know I m gonna be like you And the cats in the cradle and the silver spoon Little boy blue and the man on the moon When you comin home Son I don t know when We ll get together then You know we ll have a good time then Well my son turned ten just the other day He said Thanks for the ball Dad come on let s play Could you teach me to throw I said Not today I got a lot to do He said That s okay And he walked away And he smiled and he said You know I m gonna be like him yeah You know I m gonna be like him And the cats in the cradle and the silver spoon Little boy blue and the man on the moon When you comin home Son I don t know when We ll get together then You know we ll have a good time then Well he came from college just the other day So much like a man I just had to say I m proud of you could you sit for a while He shook his head and he said with a smile What I d really like Dad is to borrow the car keys See you later Can I have them please And the cats in the cradle and the silver spoon Little boy blue and the man on the moon When you comin home Son I don t know when We ll get together then You know we ll have a good time then I ve long since retired my son s moved away I called him up just the other day I d like to see you if you don t mind He said I d love to Dad if I could find the time You see my new job s a hassle and the kids have the flu But it s sure nice talkin to you Dad it s been sure nice talkin to you And as I hung up the phone it occurred to me He d grown up just like me my boy was just like me And the cats in the cradle and the silver spoon Little boy blue and the man on the moon When you comin home Son I don t know when We ll get together then You know we ll have a good time then And the cats in the cradle and the silver spoon Little boy blue and the man on the moon When you comin home Son I don t know when We ll get together then You know we ll have a good time then '
62,What About Your Friends,TLC,1993,b' What what about your friends What about What about your friends What about your What about your What about your Every now and then I get a little crazy That s not the way it s supposed to be Sometimes my vision is a little hazy I can t tell who I should trust or just who I let trust me yeah People try to say I act a little funny But that s just a figure of speech to me They tell me I changed because I got money But if you were there before then you re still down with me yeah What about your friends Will they stand their ground Will they let you down again What about your friends Are they gonna be low down Will they ever be around Or will they turn their backs on you Well is it me or can it be I m a little too Friendly so to speak hypothetically say I supply creativity to what others Must take as a form of self hate Only to make an enemy Which results in unfortunate destiny They dog me out then be next to me Just cause I am what some choose to envy Every now and then I get a little easy I let a lot of people depend on me I never thought they would ever deceive me Don t you know when times got rough I was standing on my own I ll never let another get that close to me You see I ve grown a lot smarter now Sometimes you have to choose and then you ll see If your friend is true they ll be there with you Through the thick and thin What about your friends Will they stand their ground Will they let you down again What about your friends Are they gonna be low down Will they ever be around Or will they turn their backs on you Yo is it me here we go Is it me or can it be I am a little too friendly So to speak hypothetically say I supply creativity to what others Must take as a form of self hate Only to make an enemy Which results in unfortunate destiny They dog me out then be next to me Just cause I am what some choose to envy What about your friends Will they stand their ground yeah Will they let you down again What about your friends Are they gonna be low down Will they ever be around Or will they turn their backs on you People say I act a little funny I wouldn t change not for no money I ll be a friend as long as you re a friend to me yeah yeah Even though I might seem easy It don t give you no cause to deceive me It s not the way that I want my friends to ever be What about your friends Will they stand their ground Will they let you down again What about your friends Are they gonna be low down Will they ever be around Or will they turn their backs on you What about your friends Will they stand their ground Will they let you down again What about your friends Are they gonna be low down Will they ever be around'
63,I Got a Man,Positive K,1993,b'POSITIVE K S LINES UNNAMED FEMALE S LINES Man I can t fuckin believe this How can the same the shit happen to the same guy twice Girls girls girls girls Ayo sweetie you re lookin kinda pretty What s a girl like you doin in this rough city I m just here tryin to hold my own ground Yeah I think I like how that sound What you say we gets to know each other better That sounds good but I don t think that I can let ya I don t know tell me is it so Do you get a kick out of tellin brothers no No it s not that see you don t understand How should I put it I got a man What s your man got to do with me I told ya I m not tryin to hear that see I m not one of those girls that go rippin around I m not a duck baby so don t play me like a clown I ll admit I like how you kick it Now you re talkin baby dats da ticket Now don t get excited and chuck your own hand I already told ya I got a man What s your man got to do with me I got a man I m not tryin to hear that see I got a man What s your man got to do with me I got a man I m not tryin to hear that Now you can persist to play Don Juan all night But ain t nothin gonna change Yeah baby sure yeah right I mma break it down and do whatever I gots to do I tell you know I got eyes for you You got eyes but they not for me You better use them for what they for and that s to see You know what s the problem you re young and still learnin I m Big Daddy Longstroke and your man s Pee Wee Herman I got a question to ask you troop Are you a chef cause you keep feedin me soup You know what they say about those who sweat theyself You might find yourself by yourself I m not waiting because I m no waiter So when I blow up don t try to kick it to me later All them girls must got you gassed Well when they see a good thing they don t let it pass Well that s OK cause see if that s their plan Cause for me I already got a man What s your man got to do with me I got a man I m not tryin to hear that see I got a man What s your man got to do with me I got a man I m not tryin to hear that What am I some crab inmate That just came home from jail sweatin you for a date I don t want no beef I just wants to get together But how you talkin Pssssh whatevah We can t have nothin It all depends Well if we can t be lovers then we can t be friends Well then I guess it s nothing Well hey I think you re bluffing Well I mma call my man Well I can get raggamuffin Ya better catch a flashback remember I m not crabbin it You know my style from I m Not Havin It All I remember s an excuse me miss You can t get a girl like me with a line like this Well look I ll treat you good My man treats me better I talk sweet on the phone My man writes love letters I ll tell you that I want you and tell you that I care My man says the same except he s sincere Well I m clean cut and dapper that s what I m about My man buys me things and he takes me out Well you can keep your man cause I don t know that route Don t you know you haffa respeck me There s a lot of girls out there who won t say no You re out for mami with your DJ Money Boom batter my pockets is gettin fatter I wanna turn you on and excite you Let me know the spot on your body and I bite you So when your man don t treat you like he used to I kick in like a turbo booster You want lovin you don t have to ask when Your man s a headache I ll be your aspirin All confusion you know I ll solve em I got a man You got a what How long you had that problem What s your man got to do with me I got a man I m not tryin to hear that see I got a man What s your man got to do with me I got a man I m not tryin to hear that I got a man Aiyyo baby put the dial numbers or your address I got a man I told ya I treat you right I got a man Aww c mon now ain t no future in frontin I m not havin it C mon Miss oh we back on that again Uhh I m not tryin to hear that see I got a man But your man ain t me Uhh uhh I got a man You got a WHAT Uhh uhh uhh I got a man You got a WHAT '
64,Hey Mr. D.J.,Zhané,1993,b' What we re gonna do now is go back Everybody move your body now do it Here is something that s gonna make you move and groove Hey D J keep playing that song all night On and on and on Everybody move your body now do it Here is something that s gonna make you move and groove Hey D J keep playing that song all night On and on and on It s Friday night and the weekend s here I need to unwind where s the party Mr D J I am ready to call my friends So we could all get down Where s the party hey Mr D J Hey Mr D J Everybody s ready to party All the girls are ready So we can party till the break of dawn oh Everybody move your body now do it Here is something that s gonna make you move and groove Hey D J keep playing that song all night On and on and on Everybody move your body now do it Here is something that s gonna make you move and groove Hey D J keep playing that song all night On and on and on It s Friday night and the weekend s here I need to unwind where s the party Mr D J I am ready to call my friends So we could all get down Where s the party hey Mr D J Hey Mr D J Everybody s ready to party All the girls are ready So we can party till the break of dawn oh Once again it s on yo Zhan blow the horn Let the D J know to keep playing your song Maybe I ll browse snatch up the blouse Rip the foul ho And get rub a dub style Cause your body won t move If it can t feel the groove So can t boogie have to show and prove Hey now I m feeling the vibe Rolling with the flavor Feeling alright Ho yo there s a party over here Yo oh no the party s over there Call up your friends let em know Fam s tagging along Hey D J keep playing that song Everybody move your body now do it Here is something that s gonna make you move and groove Hey D J keep playing that song all night On and on and on Everybody move your body now do it Here is something that s gonna make you move and groove Hey D J keep playing that song all night On and on and on '
65,Insane in the Brain,Cypress Hill,1993,b' Who you trying to get crazy with se Don t you know I m loco To the one on the flamboyant tempa Just toss that ham in the frying pan Like spam get done when I come and slam Damn I feel like the Son of Sam Don t make me wreck shit hectic Next get the chair got me going like General Electric Aaaant the lights are blinking I m thinking It s all over when I go out drinking Ohh making my mind slow That s why I don t fuck with the big 4 O Bro I got to maintain Cause a nigga like me is going insane Insane in the membrane Insane in the brain Insane in the membrane Insane in the brain Insane in the membrane Crazy insane got no brain Insane in the membrane Insane in the brain Do my shit undercover now it s time for the blubba Blabber to watch that belly get fatter Fat boy on a diet don t try it I ll jack yo ass like a looter in a riot My shit s fat like a sumo slamming dat ass Leavin your face in the grass Cause you know I don t take a duro lightly Punks just jealous cause they can t outwrite me Or kick that style wicked wild Happy face nigga never seen me smile Rip that mainframe I ll explain A nigga like me is going insane Insane in the membrane Insane in the brain Insane in the membrane Insane in the brain Insane in the membrane Crazy insane got no brain Insane in the membrane Insane in the brain Like Louie Armstrong played the trumpet I ll hit that bong and break you off something Soon I got to get my props Cops come and try to snatch my crops These pigs wanna blow my house down Head underground to the next town They get mad when they come to raid my pad And I m out in the nine deuce Cad Yes I m the pirate pilot Of this ship if I get with the ultraviolet dream Hide from the red light beam Now do you believe in the unseen Look but don t make you eyes strain A nigga like me is going insane Insane in the membrane Insane in the brain Insane in the membrane Insane in the brain Insane in the membrane Crazy insane got no brain Insane in the membrane Insane in the brain '
66,Deeper and Deeper,Madonna,1993,b' Deeper and deeper and deeper and deeper Sweeter and sweeter and sweeter and sweeter I can t help falling in love I fall deeper and deeper the further I go Kisses sent from heaven above They get sweeter and sweeter the more that I know When you know the notes to sing You can sing most anything That s what my mama told me Round and round and round you go When you find love you ll always know I let my father mold me Daddy couldn t be all wrong Not gonna let you slip away I m gonna be there And my mama made me learn this song You re gonna bring your love to me I m gonna get you That s why I can t help falling in love I fall deeper and deeper the further I go Kisses sent from heaven above They get sweeter and sweeter the more that I know The deeper I go All is fair in love she said Think with your heart not with your head That s what my mama told me All the little things you do Will end up coming back to you I let my father mold me Daddy couldn t be all wrong Not gonna let you slip away I m gonna be there And my mama made me learn this song You re gonna bring your love to me I m gonna get you That s why I can t help falling in love I fall deeper and deeper the further I go Kisses sent from heaven above They get sweeter and sweeter the more that I know I can t help falling in love I fall deeper and deeper the further I go Kisses sent from heaven above They get sweeter and sweeter the more that I know Someone said that romance was dead And I believed it instead of remembering What my mama told me Let my father mold me Then you tried to hold me You remind me what they said This feeling inside I can t explain But my love is alive And I m never gonna hide it again Daddy couldn t be all wrong Not gonna let you slip away I m gonna be there And my mama made me learn this song You re gonna bring your love to me I m gonna get you That s why I can t help falling in love I fall deeper and deeper the further I go Kisses sent from heaven above They get sweeter and sweeter the more that I know Deeper and deeper and deeper and deeper Never gonna hide it again Sweeter and sweeter and sweeter and sweeter Never gonna have to pretend Deeper and deeper and deeper and deeper Never gonna hide it again Sweeter and sweeter and sweeter and sweeter Never gonna have to pretend You got to just let your body move to the music You got to just let your body go with the flow Falling in love falling in love falling in love I can t keep from falling in love with you You know there s nothing better that I d like to do'
67,Rain,Madonna,1993,b' I feel it it s coming Rain feel it on my finger tips Hear it on my window pane Your love s coming down like Rain wash away my sorrow Take away my pain Your love s coming down like rain When your lips are burning mine And you take the time to tell me how you feel When you listen to my words And I know you ve heard I know it s real Rain is what the thunder brings For the first time I can hear my heart sing Call me a fool but I know I m not I m gonna stand out here on the mountain top Till I feel your Rain feel it on my finger tips Hear it on my window pane Your love s coming down like Rain wash away my sorrow Take away my pain Your love s coming down like rain When you looked into my eyes And you said goodbye could you see my tears When I turned the other way Did you hear me say I d wait for all the dark clouds bursting in a perfect sky You promised me when you said goodbye That you d return when the storm was done And now I ll wait for the light I ll wait for the sun Till I feel your Rain feel it on my finger tips Hear it on my window pane Your love s coming down like Rain wash away my sorrow Take away my pain Your love s coming down like rain Here comes the sun here comes the sun And I say never go away Waiting is the hardest thing It s strange I tell myself that if I believe in you I feel like I ve known you before In the dream of you And I want to understand you With all my heart and all my soul More and more and more That by sheer force of will When I m with you I will raise you from the ground I feel like a magical child And without a sound you ll appear Everything strange And surrender to me to love Everything wild Rain is what the thunder brings For the first time I can hear my heart sing Call me a fool but I know I m not I m gonna stand out here on the mountain top Till I feel your Rain I feel it It s coming Your love s coming down like Rain I feel it It s coming Your love s coming down like Rain feel it on my finger tips Hear it on my window pane Your love s coming down like Rain wash away my sorrow Take away my pain Your love s coming down like rain Rain I feel it It s coming Your love s coming down like Rain I feel it It s coming Your love s coming down like Rain I ll stand out on the mountain top Until I hear you call My name Rain'
68,The Right Kind of Love,Jeremy Jordan,1993,b' It s the right kind of love It s the right kind of night You re the right kind of girl Ooh Oh yeah Hey hey Ooh It s the right kind of love Kind of love Daydreaming about you baby And it must be love Girl you make my heart go crazy High as the heavens above Oh yeah I hope you re thinking about me girl Because all of my thoughts are with you My love There s no reason to doubt me Believe me it s true Girl I know that I can give you The right kind of love It s the right kind of night You re the right kind of girl And we re right on time Oh now baby You know we can t go wrong no Why you trying to hold back baby Tell me what you feel yeah If you re having mixed emotions I ll show you that I m for real What can I do to make you see There s nobody but you And girl It s not magic or fantasy It s simple and true I know that I can give you The right kind of love It s the right kind of night You re the right kind of girl I m the right kind of guy It s the right kind of love On the right kind of night There s the right kind of stars In the right kind of sky Oh now baby You know we can t go wrong Girl I got a heart that s true I got the right kind of love I m gonna give it to you And you got me romantic Can t you see I m the guy for you And you re the girl for me I got a heart that s true And a soul that s deep I ll be the right kind of lover Baby can t you see I m gonna treat you The right kind of way You know it So come on girl Stay Kind of love Kind of night You re the right kind of girl And we re right on time It s the right kind of love On the right kind of night There s the right kind of stars Ooh I could do with a girl like you I could do with a girl like you I could do with a girl like you See what I can do with a girl like you Yeah It s you and me together It s the right kind of love Right kind of stars'
69,Bad Boys (theme from Cops),Inner Circle,1993,b'Huh Bad boys What cha want What cha want What cha gonna do When Sheriff John Brown come for you Tell me what cha ya wanna do what cha gonna do Yeah Bad boys bad boys What cha gonna do What cha gonna do when they come for you Bad boys bad boys What cha gonna do What cha gonna do when they come for you When you were eight and had bad traits You go to school and learn the golden rule So why are you acting like a bloody fool If you get hot then you must get cool Bad boys bad boys What cha gonna do What cha gonna do when they come for you Bad boys bad boys What cha gonna do What cha gonna do when they come for you You chuck it on that one ya chuck it on this one You chuck it on ya mother and ya chuck it on ya father You chuck it on ya brother and ya chuck it on ya sister And you chuck it on that one and ya chuck it on me Bad boys bad boys What cha gonna do What cha gonna do when they come for you Bad boys bad boys What cha gonna do What cha gonna do when they come for you Bad boys bad boys What cha gonna do What cha gonna do when they come for you Bad boys bad boys What cha gonna do What cha gonna do when they come for you Nobody naw give you no break Police naw give you no break Soldier naw give you no break Not even you idren naw give you no break Hey Bad boys bad boys What cha gonna do What cha gonna do when they come for you Bad boys bad boys What cha gonna do What cha gonna do when they come for you Why did you have to act so mean Don t you know you re human being Born from a mother with the love from a father Reflections come and reflections go I know sometimes you want to let go Hehehe I know sometimes you want to let go Bad boys bad boys What cha gonna do What cha gonna do when they come for you Bad boys bad boys What cha gonna do What cha gonna do when they come for you Bad boys bad boys What cha gonna do What cha gonna do when they come for you Bad boys bad boys What cha gonna do What cha gonna do when they come for you Bad boys bad boys What cha gonna do What cha gonna do when they come for you Bad boys bad boys What cha gonna do What cha gonna do when they come for you Bad boys bad boys What cha gonna do What cha gonna do when they come for you Bad boys bad boys What cha gonna do What cha gonna do when they come for you You chuck it on that one ya chuck it on this one You chuck it on ya mother and ya chuck it on ya father You chuck it on ya brother and ya chuck it on ya sister And you chuck it on that one and ya chuck it on me Bad boys bad boys What cha gonna do What cha gonna do when they come for you Bad boys bad boys What cha gonna do What cha gonna do when they come for you Bad boys bad boys What cha gonna do What cha gonna do when they come for you Bad boys bad boys What cha gonna do What cha gonna do when they come for you '
70,That's What Love Can Do,Boy Krazy,1993,b'That s what love can do I don t wanna break your heart in two And leave you crying That s what love can do oh no I want you to know I m letting you go You re just a fool You say that I m number one And you ll always be true How can this be You say you ve fallen in love You don t know what it means But look around and you will see Broken promises and jealousy Is that what you should want for us to be One time lover turned enemy But that s what love can do I don t wanna break your heart in two And leave you crying That s what love can do oh no I want you to know I m letting you go All I can say is that I m looking no further ahead than today Too young for this game On the road to forever we don t know the way So just forget about eternity All the promises we just can t keep Look down any street that s what you ll see I don t wanna bring you to your knees But that s what love can do I don t wanna break your heart in two And leave you crying That s what love can do oh no I want you to know I m letting you go That s what love can do I don t wanna break your heart in two And leave you crying That s what love can do oh no I want you to know I m letting you go'
71,Do You Believe in Us,Jon Secada,1993,b'I tremble inside Just thinking About the world around us Scared can t help to wonder Bout the way we feel Do you know what I mean Say it s gonna be alright It s gonna be alright I know that we belong Do you believe in us Just give it half a chance Yes our love Will still be strong Girl I believe in us I ll give you all I can Time has redefined the meaning Love the way we know it Love the way we show it When it comes to you I like us the way it is Say it s gonna be alright It s gonna be alright I know that we belong Do you believe in us Just give it half a chance Yes our love will still be strong Girl I believe in us I ll give you all I can I don t want any changes Unless you want them to Forever ain t long enough baby Say it s gonna be alright It s gonna be alright I know that we belong Do you believe in us Just give it half a chance Yes our love will still be strong Girl I believe in us I ll give you all I can I know that we belong Do you believe in us Just give it half a chance Yes our love will still be strong Girl I believe in us I ll give you all I can I know that we belong Do you believe in us Just give it half a chance Yes our love will still be strong Girl I believe in us I ll give you all I can '
