Rank,Song,Artist,Year,Lyrics
54,Why Do Fools Fall In Love?,Diana Ross,1982,b'Ooh-wah\nOoh-wah\nOoh-wah\nOoh-wah\nOoh-wah\nOoh-wah\nWhy do fools fall in love?\nWhy do birds sing so gay?\nAnd lovers await the break of the day?\nWhy do they fall in love?\nWhy does the rain fall from up above?\nWhy do fools fall in love?\nWhy do they fall in love?\nLove is a losing game\nAnd love can be a shame\nI know of a fool you see\nFor that fool is me\nTell me why?\nTell me why?\nWhy do birds sing so gay?\nAnd lovers await the break of the day?\nWhy do they fall in love?\nWhy does the rain fall from up above?\nWhy do fools fall in love?\nWhy do they fall in love?\nWhy does my heart skip a crazy beat?\nFor I know\nIt will reach defeat\nTell me why?\nTell me why?\nWhy do fools fall in love?\nTell me why?\nTell me why?'
55,Love in the First Degree,Alabama,1982,"b""I once though of love as a prison\nA place I didn't want to be\nSo long ago I made a decision\nTo be footloose and fancy-free\nBut you came and I was so tempted\nTo gamble on love just one time\nI never thought that I would get caught\nIt seemed like a perfect crime\nBaby you left me defenseless\nBut I've only got one plea\nLock me away inside of your love\nAnd throw away the key\nI'm guilty of love in the first degree\nI thought it would be so simple\nLike a thousand times before\nI'd take what I wanted and just walk away\nBut I never made it to the door\nNow babe I'm not begging for mercy\nGo ahead and throw the book at me\nIf loving you's a crime\nI know that I'm as guilty as a man can be\nBaby you left me defenseless\nBut I've only got one plea\nLock me away inside of your love\nAnd throw away the key\nI'm guilty of love in the first degree\nBaby you left me defenseless\nBut I've only got one plea\nLock me away inside of your love\nAnd throw away the key\nI'm guilty of love in the first degree\nLove in the first degree\nLove in the first degree\nLove in the first degree\nLove in the first degree\nLove in the first degree\nLove in the first degree\nLove in the first degree"""
56,Hooked On Classics,Royal Philharmonic Orchestra,1982,b''
57,Wasted on the Way,Crosby Stills,1982,"b""Look around me\nI can see my life before me\nRunning rings around the way\nIt used to be\nI am older now\nI have more than what I wanted\nBut I wish that I had started\nLong before I did\nAnd there's so much time to make up\nEverywhere you turn\nTime we have wasted on the way\nSo much water moving\nUnderneath the bridge\nLet the water come and carry us away\nOh when you were young\nDid you question all the answers\nDid you envy all the dancers\nWho had all the nerve\nLook round you know\nYou must go for what you wanted\nLook at all my friends who did and got what they deserved\nAnd there's so much time to make up\nEverywhere you turn\nTime we have wasted on the way\nSo much water moving\nUnderneath the bridge\nLet the water come and carry us away\nAnd there's so much love to make up\nEverywhere you turn\nLove we have wasted on the way\nSo much water moving\nUnderneath the bridge\nLet the water come and carry us away\nLet the water come and carry us away"""
58,Think I'm in Love,Eddie Money,1982,"b""Ooh\nSomething's got a hold on me now\nIt's a feelin' burnin' like a love on fire\nHold me tight baby\nDon't leave me by myself tonight\n'Cause I don't think I can make it through the night\nI think I'm in love\nAnd my life's looking up\nI think I'm in love\n'Cause I can't get enough \nI think I'm in love\nIt's gotta be love\nIt surrounds me\nMoving like a sea of madness\nIt controls me\nMakes me do all the things I do for you\nBlow my mind babe\nThinkin' about you now\nAnd I don't know if I'll make it through the night\nI think I'm in love\nAnd my life's looking up\nI think I'm in love\n'Cause I can't get enough \nI think I'm in love\nIt's gotta be love\nBaby how you do it\nThere must be something to it\nBabe now it's gotta be love\nThe magic's in your hand\nYou made me understand\nI know I know it's gotta be love\nIt's gotta be love\n and my life's looking up """
59,Love Is in Control (Finger on the Trigger),Donna Summer,1982,"b"":\nI've hung around with big shots\nNever knew love was in the sights\nI guess I missed the target\nCaught up in a different line of fire\nBut I know\nSince I've been aiming\nFor the sweetness in your soul\nYour name is on the bullet\nAnd it's getting ready to explode\nThere's been a change inside my life\nAnd I just wanna let you know\nI've got my finger on the trigger\nLove is in control\nI've got my finger on the trigger\nI ain't letting go\nBaby let's have some fun\nA won't you be my\nMy number one\nMama used to tell me\nGirl you better load your gun up right\nShe said you\nYou gotta come out smoking\nHit it with your best shot\nEvery time\nWell I didn't understand her\nTil you walked right into range\nI saw your love at twenty paces\nAnd I knew I'd won the game\nYou better raise your heart up high\nOr love will blow you right away\nLeave off that safety catch\nThere ain't no risk\nWe're gonna have some fun\nI've got you\nLove's begun\nSo stay with me until the morning sun\nYou're superbullet number one\nBaby let's have some fun\nA won't you be my\nMy number one\nThere's been a change\nInside my life\nAnd I just wanna let you know"""
60,Personally,Karla Bonoff,1982,"b""I've been writing letters everyday now\nSince you've been gone\nTalking to you on the telephone\nFor what seems like a whole life long\nI've got something to give you\nThat the mailman can't deliver\nI can't mail it in\nI can't phone it in\nI can't send it in\nEven by your closest kin\nI'm bringing it to you personally\nI'm bringing it to you personally\nThere's nothing like the feeling I get\nOh when you touching me baby\nThere's nothing like the feeling you get\nWhen I'm there with you oh love\nI've got something that the mailman can't deliver\nI can't mail it in\nI can't phone it in\nI can't send it in\nEven by your closest kin\nI'm bringing it to you personally\nI'm bringing it to you personally\nBut I've got something to give you\nThat the mailman can't deliver\nI can't mail it in\nI can't phone it in\nI can't send it in\nEven by your closest kin\nI'm bringing it to you personally\nI'm bringing it to you personally"""
61,One Hundred Ways,Quincy Jones,1982,"b""Compliment what she does\nSend her roses just because\nIf it's violins she loves\nLet them play\nDedicate her favorite song\nAnd hold her closer\nAll night long\nLove her today\nFind one hundred ways\nDon't forget there could be\nAn old lover in her memory\nIf you need her so much more\nWhy don't you say\nMaybe she has it in her mind\nThat she's just wasting her time\nAsk her to stay\nFind one hundred ways\nBein' cool won't help\nYou keep a love warm\nYou'll just blow your chance\nTake the time to open up your heart\nThat's the secret of romance\nSacrifice if you care\nBuy her some moonlight to wear\nIf there's one more star she wants\nGo all the way\nIn your arms tonight\nShe'll reflect\nThat she owes you the sweetest of debts\nIf she wants to pay\nFind one hundred ways\nIn your arms tonight\nShe'll reflect\nThat she owes you the sweetest of debts\nIf she wants to pay\nFind one hundred ways\nYa better believe it whoa\nLove her today\nFind one hundred ways\nI'm telling you\nTo love her today\nFind one hundred ways\nWhoa love her love her\nLove her one hundred ways\nYou've got to love her today\nFind one hundred ways"""
62,Blue Eyes,Elton John,1982,"b""Blue eyes\nBaby's got blue eyes\nLike a deep blue sea\nOn a blue blue day\nBlue eyes\nBaby's got blue eyes\nWhen the mornin' comes\nI'll be far away\nAnd I say\nBlue eyes holdin' back the tears\nHoldin' back the pain\nBaby's got blue eyes\nAnd she's alone again\nBlue eyes\nBaby's got blue eyes\nLike a clear blue sky\nWatchin' over me\nBlue eyes\nOoh I love blue eyes\nWhen I'm by her side\nWhere I long to be\nI will see\nBlue eyes laughin' in the sun\nLaughin' in the rain\nBaby's got blue eyes\nAnd I am home and I am home again\nBlue eyes laughin' in the sun\nLaughin' in the rain\nBaby's got blue eyes\nAnd I am home again"""
63,Our Lips Are Sealed,The Go-Go's,1982,"b""Can you hear them?\nThey talk about us\nTelling lies\nWell that's no surprise\nCan you see them?\nSee right through them\nThey have a shield\nNo secrets to reveal\nDoesn't matter what they say\nIn the jealous games people play\nOur lips are sealed\nThere's a weapon\nThat we must use\nIn our defense\nSilence\nWhen you look at them\nLook right through them\nThat's when they'll disappear\nThat's when we'll be feared\nDoesn't matter what they say\nIn the jealous games people play\nOur lips are sealed\nPay no mind to what they say\nDoesn't matter anyway\nOur lips are sealed\nHush my darling\nDon't you cry\nQuiet angel\nForget their lies\nCan you hear them?\nThey talk about us\nTelling lies\nWell that's no surprise\nCan you see them?\nSee right through them\nThey have a shield\nNo secrets to reveal\nDoesn't matter what they say\nIn the jealous games people play\nOur lips are sealed\nPay no mind to what they say\nDoesn't matter anyway\nOur lips are sealed\nOur lips are sealed\nOh our lips are sealed"""
64,You Could Have Been with Me,Sheena Easton,1982,"b""You're the seventh son of the seventh son\nMaybe that's why you're such a strange and special one\nYou can't even seem to love yourself\nAnd with a few exceptions not anybody else\nYou can lead a horse to water but you cannot make him drink\nYou can give a man your whole heart and soul but you cannot make him think\nChorus:\nYou could have been with me instead of alone and lonely\nYou can tell him the day of departure exactly the place and the time\nHe might really wanna be there but he misses every time\nIs he a man or a paper tiger\nWhen you need him will he run or stand beside you\nChorus repeats 2x\nChorus repeats out"""
65,You Can Do Magic,America,1982,"b""I never believed in things that I couldn't see\nI said if I can't feel it then how can it be\nNo no magic could happen to me\nAnd then I saw you\nI couldn't believe it you took my heart\nI couldn't retrieve it said to myself\nWhat's it all about\nNow I know there can be no doubt\nYou can do magic\nYou can have anything that you desire\nMagic and you know\nYou're the one who can put out the fire\nYou know darn well\nWhen you cast your spell you will get your way\nWhen you hypnotize with your eyes\nA heart of stone can turn to clay\nAnd when the rain is beatin' upon the window pane\nAnd when the night it gets so cold when I can't sleep\nAgain you come to me\nI hold you tight the rain disappears\nWho would believe it\nWith a word you dry my tears\nYou can do magic\nYou can have anything that you desire\nMagic and you know\nYou're the one who can put out the fire\nYou know darn well\nWhen you cast your spell you will get your way\nWhen you hypnotize with your eyes\nA heart of stone can turn to clay\nAnd if I wanted to\nI could never be free\nI never believed it was so true\nBut now it's so clear to me\nYou can do magic\nYou can have anything that you desire\nMagic and you know\nYou're the one who can put out the fire\nYou know darn well\nWhen you cast your spell you will get your way\nWhen you hypnotize with your eyes\nA heart of stone can turn to clay"""
66,Did It in a Minute,Hall,1982,"b""When you find yourself alone\nAnd when going out is coming home\nWell you can count on the kid\n'Cause there's nobody waiting around oh oh\nIf you're not an easy mark\nIt's a shot in the dark that hits the heart\nAnd I know I know I know I know when it's coming\nI thought so anyway\nSome things stay the same\nAnd some are due for change\nI thought I had them all nailed down\nBut you turned it around\nOh you did it you did it you did it you did it\nYou did it in a minute you did it\nI know I know I know I know you did it\nYou did it you did it you did it\nYou did it in a minute you did it\nWell I still can't say\nI know when a love is real or touch and go\nAnd if two can be one\nWho is the one two becomes oh oh\nAm I quick enough to see\nWhen I'm ready and it's right for me?\nI say I say I say I say that I want it\nI think so anyway\nEverybody always laughs at love\nBut what they want is to be proven wrong\nThen you came along\nOh you did it you did it you did it you did it\nYou did it in a minute you did it\nI know I know I know oh I know you did it\nYou did it you did it you did it\nYou did it in a minute you did it yeah\nI know I know I know I know you did it\nYou did it you did it you did it\nYou did it in a minute you did it\nI did it really \nBut you you did it you did it you did it you did it\nYou did it in a minute you did it\nI know I know I know oh\nYou did it you did it you did it you did it\nYou did it in a minute you did it\nI want someone to prove I'm wrong\nYou did it you did it you did it you did it\nYou did it in a minute you did it\nI know I know I know I know you did it\nYou did it you did it you did it\nYou did it in a minute you did it\nYou messin' with my love life\nYou did it you did it you did it you did it\nYou did it in a minute you did it\nI know I know I know I know you did it\nYou did it you did it you did it\nYou did it in a minute you did it\nWow ooh wow ooh oh\nYou did it you did it you did it you did it\nYou did it in a minute you did it"""
67,I Ran (So Far Away),A Flock of Seagulls,1982,"b""I walked along the avenue\nI never thought I'd meet a girl like you\nMeet a girl like you\nWith auburn hair and tawny eyes\nThe kind of eyes that hypnotize me through\nHypnotize me through\nAnd I ran I ran so far away\nI just ran I ran all night and day\nCouldn't get away\nA cloud appears above your head\nA beam of light comes shining down on you\nShining down on you\nThe cloud is moving nearer still\nAurora borealis comes in view\nAurora comes in view\nAnd I ran I ran so far away\nI just ran I ran all night and day\nCouldn't get away\nReached out a hand to touch your face\nYou're slowly disappearing from my view\nDisappearing from my view\nReached out a hand to try again\nI'm floating in a beam of light with you\nA beam of light with you\nAnd I ran I ran so far away\nI just ran I ran all night and day\nAnd I ran I ran so far away\nI just ran I couldn't get away"""
68,Somebody's Baby,Jackson Browne,1982,"b""Well just look at that girl\nWith the lights comin' up in her eyes\nShe's got to be somebody's baby\nShe must be somebody's baby\nAll the guys on the corner stand back\nAnd let her walk on by\nShe's got to be somebody's baby\nShe must be somebody's baby\nShe's got to be somebody's baby\nShe's so fine\nShe's probably somebody's only light\nGonna shine tonight\nYeah she's probably somebody's baby all right\nI heard her talkin' with her friend\nWhen she thought nobody else was around\nShe said she's got to be somebody's baby\nShe must be somebody's baby\n\xe2\x80\x98Cause when the cars and the signs and the streetlights\nLight up the town\nShe's got to be somebody's baby\nShe must be somebody's baby\nShe's got to be somebody's baby\nShe's so\nShe's gonna be somebody's only light\nGonna shine tonight\nYeah she's gonna be somebody's baby tonight\nI try to shut my eyes\nBut I can't get her outta my sight\nI know I'm gonna know her\nBut I gotta get over my fright\nWell I'm just gonna walk up to her\nI'm gonna talk to her tonight\nAh\nYeah she's gonna be somebody's only light\nGonna shine tonight\nYeah she's gonna be somebody's baby tonight\nShe's gonna be somebody's only light\nGonna shine tonight\nYeah she's gonna be somebody's baby tonight\nGonna shine tonight make her mine tonight\nGonna shine tonight make her mine tonight\nGonna shine tonight make her mine tonight\nAh\nGonna shine tonight make her mine tonight\nGonna shine tonight make her mine tonight\nGonna shine tonight make her mine tonight"""
69,Oh No,Commodores,1982,"b""I want you to want me\nI'm going crazy knowing he will be your lover tonight\nAnd when he comes I'll let you go\nI'll just pretend as you walk out the door\nOh no\nI can't sleep\nOh no\nI'm going crazy with love\nOver you\nI need you to need me\nI want to hold you but you're holding someone else in your arms\nWhen I close my eyes I see your face\nI'm just not sure how much my heart can erase\nOh no\nI can't think ooh\nOh no\nI'm going crazy with love\nOver you\nOh honey\nOh sugar\nOh no\nI can't sleep anymore baby\nOh no\nI can't think anymore baby\nOh no\nI'm going crazy with love\nOver you"""
70,Take It Away,Paul McCartney,1982,"b""Take it away\nWant to hear you play till the lights go down\nTake it away\nDon't you want to stay till there's no one else around\nTake it away\nWant to hear you play till the lights go down\nTake it away\nDon't you want to stay till there's no one else around\nLonely driver\nOut on the road\nWith a hundred miles to go\nSole survivor\nCarrying the load\nSwitches on his radio\nTake it away\nWant to hear you play\nTill the lights go down\nTake it away\nDon't you want to stay\nTill there's no one else around\nMmmm\nTake it away\nWant to hear you play\nTill the lights go down\nTake it away\nDon't you want to stay\nTill there's no one else around\nIn the audience\nWatching the show\nWith a paper in his hand\nSome important\nImpresario\nHas a message for the band\nOh!\nTake it away\nWant to hear you play\nTill the lights go down\nTake it away\nDon't you want to stay\nTill there's no one else around\nYou never know who\nMay be listening to you\n(Never know who\nMay be listening to you\nYou never know who\nMay be listening to you)\nTake it away\nTake it away\nAfter hours\nLate in the bar\nBy a darkened corner seat\nFaded flowers\nWade in the jar\nTill the evening is complete\n(Hah!\nAh!\nAh!\nAh!)\n(Ah!\nAh!\nAh!)"""
71,It's Gonna Take a Miracle,Deniece Williams,1982,"b""Loving you so\nI was to blind to see\nYou letting me go\nBut now that you've set me free\nIt's gonna take a miracle\nYes it's gonna take a miracle\nTo make me love someone new\nCause I'm crazy for you\nOh oh didn't you know\nIt wouldn't be so easy\nYou lettin' me go\nYou can be sure that now it's gonna take a miracle\nYes it's gonna take a miracle\nTo make me love someone new\nCause I'm crazy for you\nOh tho' I know I can't forget about you\nI'm gonna try to show how much\nYou're turning me around destroying me\nI'll never be the same anymore\nYou must realize\nYou took your love and left me\nQuite by surprise\nYou can be sure that now it's gonna take a miracle\nYes it's gonna take a miracle\nTo make me love someone new\nCause I'm crazy for you"""
72,Love Will Turn You Around,Kenny Rogers,1982,"b""You can run you can hide\nNever let it inside\nKeep living your life in the dark\nSooner or later\nThat gentle persuader is gonna catch up with your heart\nMake you a dreamer\nBeliever\nBelieving in love\nRight when a man's doing all that he planned\nAnd he thinks he's got just what he needs\nLife will deliver a shot that will shiver him\nDriving him down to his knees\nMake him start giving\nLiving\nLiving again\nWell it's your mind\nThat tricks you into leaving everytime\nLove will turn you around turn you around\nWell it's your heart\nThat talks you into staying where you are\nLove will turn you around\nTurn you around\nOut of the blue\nShe reaches for you\nAnd you tell her you don't have the time\nSo you move away fast\nBut you know it won't last\nCause you can't get her off of your mind\nThoughts are burning\nTurning\nThey're turning around\nHow do you know when to stay or to go\nAnd how do you know when it's real\nYou don't need a sign to make up your mind\nYou got your heart at the wheel\nYou wanna start sharing\nCaring\nCaring again\nWell it's your mind\nThat tricks you into leaving everytime\nLove will turn you around\nTurn you around\nWell it's your heart\nThat talks you into staying where you are\nLove will turn you around\nTurn you around\nLove will turn you around\nTurn you around\nLove will turn you around\nTurn you around\nTurn you around"""
73,Don't Stop Believin',Journey,1982,"b""Just a small town girl\nLiving in a lonely world\nShe took the midnight train\nGoing anywhere\nJust a city boy\nBorn and raised in South Detroit\nHe took the midnight train\nGoing anywhere\nA singer in a smoky room\nA smell of wine and cheap perfume\nFor a smile they can share the night\nIt goes on and on and on and on\nStrangers waiting\nUp and down the boulevard\nTheir shadows searching in the night\nStreetlights people\nLiving just to find emotion\nHiding somewhere in the night\nWorking hard to get my fill\nEverybody wants a thrill\nPayin' anything to roll the dice\nJust one more time\nSome will win some will lose\nSome were born to sing the blues\nOh the movie never ends\nIt goes on and on and on and on\nStrangers waiting\nUp and down the boulevard\nTheir shadows searching in the night\nStreetlights people\nLiving just to find emotion\nHiding somewhere in the night\nDon't stop believin'\nHold on to that feeling\nStreetlights people\nOhohohhhhhhhhhh\nDon't stop believin'\nHold on\nStreetlights people\nOhohohhhhhhhhhh\nDon't stop believin'\nHold on to that feeling\nStreetlights people\nOhohohhhhhhhhhh"""
74,Comin' In and Out of Your Life,Barbra Streisand,1982,"b""I still can remember\nThe last time I cried\nI was holding you and loving you\nKnowing it would end\nI never felt so good\nYet felt so bad\nYou're the one I love\nAnd what makes it sad\nIs you don't belong to me\nAnd I can remember\nThe last time I lied\nI was holding you and telling you\nWe could still be friends\nTried to let you go\nBut I can't you know\nAnd even though I'm not with you\nI need you so\nBut you don't belong to me\nChorus:\nComin' in and out of your life\nIsn't easy\nWhen there are so many nights\nI can't hold you and I've told you\nThese feelings are so hard to find\nComin' in and out of your life\nWill never free me\n'cause I don't need to touch you\nTo feel you it's so real with you\nI just can't get you out of my mind\nBut I can remember the last time we tried\nEach needing more than we could give\nAnd knowing all the time\nA stronger love\nJust can't be found\nEven though at times this crazy world\nIs turning up-side-down\nYou'll always belong to me\nChorus"""
75,Gloria,Laura Branigan,1982,"b""Gloria you're always on the run now\nRunning after somebody\nYou gotta get him somehow\nI think you've got to slow down\nBefore you start to blow it\nI think you're headed for a breakdown\nSo be careful not to show it\nYou really don't remember\nWas it something that he said?\nAre the voices in your head calling Gloria?\nGloria don't you think you're fallin'?\nIf everybody wants you\nWhy isn't anybody callin'?\nYou don't have to answer\nLeave them hangin' on the line\nOh-oh-oh calling Gloria\nGloria  I think they got your number\n I think they got the alias\n That you've been living under\n But you really don't remember\nWas it something that they said?\nAre the voices in your head calling Gloria?\nA-ha-ha a-ha-ha\nGloria how's it gonna go down?\nWill you meet him on the main line\nOr will you catch him on the rebound?\nWill you marry for the money\nTake a lover in the afternoon?\nFeel your innocence slipping away\nDon't believe it's comin' back soon\nAnd you really don't remember\nWas it something that he said?\nAre the voices in your head calling Gloria?\nGloria  I think they got your number\n I think they got the alias\n That you've been living under\n But you really don't remember\nWas it something that they said?\nAre the voices in your head calling Gloria?\n{Outro}\n..."""
76,Empty Garden (Hey Hey Johnny),Elton John,1982,"b""What happened here\nAs the New York sunset disappeared\nI found an empty garden among the flagstones there\nWho lived here\nHe must have been a gardener that cared a lot\nWho weeded out the tears and grew a good crop\nAnd now it all looks strange\nIt's funny how one insect can damage so much grain\nAnd what's it for\nThis little empty garden by the brownstone door\nAnd in the cracks along the sidewalk nothing grows no more\nWho lived here\nHe must have been a gardener that cared a lot\nWho weeded out the tears and grew a good crop\nAnd we are so amazed we're crippled and we're dazed\nA gardener like that one no one can replace\nAnd I've been knocking but no one answers\nAnd I've been knocking most all the day\nOh and I've been calling oh hey hey Johnny\nCan't you come out to play\nAnd through their tears\nSome say he farmed his best in younger years\nBut he'd have said that roots grow stronger if only he could hear\nWho lived there\nHe must have been a gardener that cared a lot\nWho weeded out the tears and grew a good crop\nNow we pray for rain and with every drop that falls\nWe hear we hear your name\nAnd I've been knocking but no one answers\nAnd I've been knocking most all the day\nOh and I've been calling oh hey hey Johnny\nCan't you come out to play\nAnd I've been knocking but no one answers\nAnd I've been knocking most all the day\nOh and I've been calling oh hey hey Johnny\nCan't you come out\nCan't you come out to play\nJohnny\nCan't you come out to play in your empty garden\nJohnny\nCan't you come out to play in your empty garden\nJohnny\nCan't you come out to play in your empty garden\nJohnny\nCan't you come out to play in your empty garden\nJohnny\nCan't you come out to play in your empty garden\nJohnny\nCan't you come out to play in your empty garden"""
77,Yesterday's Songs,Neil Diamond,1982,"b'Saying ""I love you""\nJust sayin\' ""I love you""\nYesterday\'s songs\nDon\'t stay around long\nNot much anymore\nYesterday\'s words\nDon\'t make themselves heard\nLike they did before\nBaby yesterday\'s blues\nMay be yesterday\'s news\nBut the truth always stays the same\nAnd the good things will never change\nLike sayin\' ""I love you""\nJust sayin\' ""I love you""\nYesterday\'s songs\nDon\'t seem to belong\nThey\'re here and they\'re gone\nYesterday\'s moves\nDon\'t stay in the grooves\nThey keep moving on\nMaybe yesterday\'s rhyme\nWas for yesterday\'s time\nAnd the future\'s not ours to see\nBut there\'s some things that always will be\nLike sayin\' ""I love you""\nSayin\' ""I love you""\nBaby yesterday\'s blues\nMay be yesterday\'s news\nBut the truth always stays the same\nAnd the good things will never change\nLike sayin\' ""I love you""\nJust sayin\' ""I love you""\nSayin\' ""I love you""\nLike sayin\' ""I love you""'"
78,Crimson and Clover,Joan Jett,1982,"b""Ah now I don't hardly know her\nBut I think I could love her\nCrimson and clover\nAh now when she comes walking over\nNow I've been waitin' to show her\nCrimson and clover over and over\nYeah my my such a sweet thing\nI wanna do everything\nWhat a beautiful feeling\nCrimson and clover over and over\nCrimson and clover over and over\nCrimson and clover over and over\nCrimson and clover over and over\nCrimson and clover over and over"""
79,Every Little Thing She Does Is Magic,The Police,1982,"b""Though I've tried before to tell her\nOf the feelings I have for her in my heart\nEvery time that I come near her\nI just lose my nerve as I've done from the start\nEvery little thing she does is magic\nEverything she does just turns me on\nEven though my life before was tragic\nNow I know my love for her goes on\nDo I have to tell the story\nOf a thousand rainy days since we first met\nIt's a big enough umbrella\nBut it's always me that ends up getting wet\nEvery little thing she does is magic\nEverything she does just turns me on\nEven though my life before was tragic\nNow I know my love for her goes on\nI resolved to call her up\nA thousand times a day\nAsk her if she'll marry me\nIn some old fashioned way\nBut my silent fears have gripped me\nLong before I reach the phone\nLong before my tongue has tripped me\nMust I always be alone\nEvery little thing she does is magic\nEverything she does just turns me on\nEven though my life before was tragic\nNow I know my love for her goes on\nEvery little thing she does is magic\nEverything she does just turns me on\nEven though my life before was tragic\nNow I know my love for her goes on\nEvery little thing every little thing\nEvery every little thing\nEvery little every little every little\nEvery little thing she does\nEvery little thing she does\nEvery little thing she does\nEvery little thing she does\nThat she does is magic\nEee oh oh eee oh oh eee oh oh eee oh oh\nEee oh oh eee oh oh eee oh oh eee oh oh\nEee oh oh eee oh oh eee oh oh eee oh oh\nEee oh oh eee oh oh eee oh oh eee oh oh\nEvery little thing\nEvery little thing\nEvery little thing she does is magic magic magic\nMagic magic magic\nEy oh yo oh\nEee oh oh oh oh oh\nDo I have to tell the story\nOf a thousand rainy days since we first met\nIt's a big enough umbrella\nBut it's always me that ends up getting wet"""
80,Here I Am,Air Supply,1982,"b""Here I am\nPlaying with those memories again\nAnd just when I thought time had set me free\nThose thoughts of you keep taunting me\nHolding you\nA feeling I never outgrew\nThough each and every part of me has tried\nOnly you can fill that space inside\nSo there's no sense pretending\nMy heart it's not mending\nJust when I thought I was over you\nAnd just when I thought I could stand on my own\nOh baby those memories come crashing through\nAnd I just can't go on without you\nOn my own\nI've tried to make the best of it alone\nI've done everything I can to ease the pain\nBut only you can stop the rain\nI just can't live without you\nI miss everything about you\nJust when I thought I was over you\nAnd just when I thought I could stand on my own\nOh baby those memories come crashing through\nAnd I just can't go on without go on without\nIt's just no good without you\nWithout you\nWithout you\nWithout you\nWithout you\nWithout you\nWithout you"""
81,I Keep Forgettin' (Every Time You're Near),Michael McDonald,1982,"b'I keep forgettin\' we\'re not in love anymore\nI keep forgettin\' things will never be the same again\nI keep forgettin\' how you made that so clear\nI keep forgettin\'\nEverytime you\'re near\nEverytime I see you smile\nHear your ""hello""\nSaying you can only stay a while\nHey I know that it\'s hard for you\nTo say the things that we both know are true\nBut tell me how come \nI keep forgettin\' we\'re not in love anymore\nI keep forgettin\' things will never be the same again\nI keep forgettin\' how you made that so clear\nI keep forgettin\'\nEverytime I hear\nHow you never want to live a lie\nHow it\'s gone too far\nAnd you don\'t have to tell me why\nWhy you\'re gone and why the game is through\nIf this is what\'s real if this is what\'s true\nTell me how come \nI keep forgettin\' we\'re not in love anymore\nI keep forgettin\' things will never be the same again\nI keep forgettin\' how you made that so clear\nI keep forgettin\'\nDon\'t say that don\'t say that don\'t say that\nI know you\'re not mine anymore-anyway-anytime\nBut tell me how come \nI keep forgettin\' we\'re not in love anymore\nI keep forgettin\' things will never be the same again\nI keep forgettin\' how you made that so clear\nI keep forgettin\'\nI keep forgettin\' we\'re not in love anymore\nI keep forgettin\' things will never be the same again\nI keep forgettin\' how you made that so clear\nI keep forgettin\''"
82,Get Down on It,Kool,1982,"b""What you gonna do?\nYou wanna get down? Tell me\nWhat you gonna do?\nDo you wanna get down?\nWhat you gonna do?\nYou wanna get down?\nWhat you gonna do?\nYou wanna get down?\nTell me\nGet down on it!\nGet down on it!\nGet down on it!\nGet down on it! C'mon and\nGet down on it!\nGet down on it!\nGet down on it!\nGet down on it!\nUh how you gonna do it if you really don't wanna dance\nBy standing on the wall?!\nGet your back up off the wall!\nTell me\nUh how you gonna do it if you really don't wanna dance\nBy standing on the wall?!\nGet your back up off the wall!\nTell me\nCause I heard all the people sayin'\nGet down on it come on and\nGet down on it if you really want it!\nGet down on it you've got to feel it!\nGet down on it get down on it!\nGet down on it come on and\nGet down on it baby baby\nGet down on it get on it!\nGet down on it\nI say people\nWhat?!\nUh what you gonna do?\nYou gotta get on the groove\nIf you want your body to move\nTell me baby\nUh how you gonna do it if you really don't wanna dance\nBy standing on the wall?!\nGet your back up off the wall!\nTell me\nUh how you gonna do it if you really won't take a chance\nBy standing on the wall?!\nGet your back up off the wall\nCause I heard all the people saying\nGet down on it\nGet down on it\nGet down on it\nGet down on it\nWhen you're dancing\nGet down on it\nGet down on it\nGet down on it\nGet down on it\nSha-baba-daba-daba-doo\nWhat you gonna do?\nDo you wanna get down?\nWhat you gonna do?\nGet your back up off the wall!\nDance! Come on!\nGet your back up off the wall!\nDance! Come on!\nGet down on it come on and\nGet down on it if you really want it!\nGet down on it you've got feel it!\nGet down on it get down on it!\nGet down on it come on and\nGet down on it Baby baby\nGet down on it get on it!\nGet down on it\nHow you gonna do it if you really don't wanna dance\nBy standing on the wall!\nGet your back up off the wall!\nTell me baby\nAnd how you gonna do it if you really don't take a chance\nBy standing on the wall!\nGet your back up off the wall!\nListen baby\nYou know it when you're dancin' yeah\nYou show it when you move move move\nYou know it when you're dancin' yeah\nYou show it as you move across the floor\n[Chorus}\nGet down on it come on and\nGet down on it if you really want it!\nGet down on it you've got to feel it! Get down on it\nGet down on it\nGet down on it come on and\nGet down on it Baby baby\nGet down on it Get on it!\nGet down on it\nSha-baba-daba-daba-doo\nUh what you gonna do?\nDo you wanna get down?\nUh what you gonna do?\nGet your back up off the wall!\nDance! Come on!\nGet your back up off the wall!\nDance! Come on!\nGet down on it come on and\nGet down on it if you really want it!\nGet down on it you've got to feel it!\nGet down on it get down on it!\nGet down on it come on and\nGet down on it get down on it\nGet down on it while you're dancing\nGet down on it get down on it!\nWhoa-oh-oh-oh-oh-oh-oh yeah\nYou move me baby when you move\nGet down on it!\nGet down on it!\nGet down on it!\nGet down on it!\nGet your back up off the wall!\nGet down on it!\nGet down on it!\nGet down on it!\nGet down on it!\nGet down on it!\nGet down on it!\nGet down on it!\nGet down on it!"""
