Rank,Song,Artist,Year,Lyrics
73,Nobody,Keith Sweat,1996,b' I wanna tease you I wanna please you I wanna show you baby that I need you I want your body til the very last drop I want you to holler when you want me to stop And who can love you like me Who can sex you like me Who can treat you like me my baby Nobody baby And who can do it like me Who can give you what you need Who can do you all night long Nobody baby I want the night for me and you So come here baby and let me do it to you Don t be afraid cause I won t bite I promise to give it to you just the way you like And who can love you like me Who can sex you like me And who can lay your body down Nobody baby And who can treat you like me Who can give you what you need Who can do you all night long Nobody baby And the band keeps playin on On on on and on on On on on and on on On on on and on on Nobody baby On on on and on on On on on and on on On on on and on on Nobody baby I want you right now for my lover Place no one above you If you need a love I ll be right there I ll be right there baby I ll come runnin oh baby Oh yes I will Oh yes I will baby And who can love you like me baby Nobody Who can sex your body right baby Nobody No no no no no no Who can lay you down just like me Nobody Who can kiss you '
74,Old Man and Me (When I Get To Heaven),Hootie,1996,b'Well an old man said to me in a voice filled with pain Where you going young man Said I m going to fight a war Gonna fight for my country in some foreign land He said The sun will never hurt you never harmed anyone But you must realize If you try to stare her down she will win in the end She will burn your eyes She will burn them Seen a million places Seen a million faces die And I wonder who will walk with me When I get to Heaven He said Boy I was young once yeah I was tough Sailing on Uncle Sam s boat Hey I could kill the enemy I could die on foreign streets But I could not vote But now you walk by me you won t talk to me Say this is my fate But every time you walk the streets boy Most of them you meet You see it s you they hate It s you they hate Seen a million faces Seen a million places die And I wonder who will walk with me When I get to Heaven I hope I get there Seen a million places Seen a million faces die And I wonder who will walk with me When I get there See this woman sitting next to me She s been there for a long long time And when I fell she picked me up And when I cried she wiped my tears I thank god she s mine And when I leave this world She won t have anything but her love for me Cause the man took everything else and made me hate myself So just let her be boy Won t you let her be Seen a million places Seen a million faces die Seen a million mothers die Seen a million brothers die But I wonder who will walk with me When I get there When I get to Heaven I hope I get there When I get to Heaven yeah '
75,If It Makes You Happy,Sheryl Crow,1996,b' I ve been long a long way from here Put on a poncho played for mosquitos And drank til I was thirsty again We went searching through thrift store jungles Found Geronimo s rifle Marilyn s shampoo And Benny Goodman s corset and pen Well okay I made this up I promised you I d never give up If it makes you happy It can t be that bad If it makes you happy Then why the hell are you so sad You get down real low down You listen to Coltrane derail your own train Well who hasn t been there before I come round around the hard way Bring you comics in bed scrape the mold off the bread And serve you french toast again Well okay I still get stoned I m not the kind of girl you d take home If it makes you happy It can t be that bad If it makes you happy Then why the hell are you so sad If it makes you happy It can t be that bad If it makes you happy Then why the hell are you so sad We ve been far far away from here Put on a poncho played for mosquitos And everywhere in between Well okay we get along So what if right now everything s wrong If it makes you happy It can t be that bad If it makes you happy Then why the hell are you so sad If it makes you happy It can t be that bad If it makes you happy Then why the hell are you so sad '
76,As I Lay Me Down,Sophie B. Hawkins,1996,b' It felt like springtime On this February morning In a courtyard Birds were singing your praise I m still recalling things you said To make me feel all right I carry them with me today now As I lay me down to sleep This I pray That you will hold me dear Though I m far away I ll whisper your name Into the sky And I will wake up happy I wonder why I feel so high Though I am not above the sorrow Heavy hearted Til you call my name And it sounds like church bells Or the whistle of a train On a summer evening I went to meet you barefoot Barely breathing As I lay me down to sleep This I pray That you will hold me dear Though I m far away I ll whisper your name Into the sky And I will wake up happy Oh darling As I lay me down to sleep This I pray That you will hold me dear Though I m far away I ll whisper your name Into the sky And I will wake up happy It s not too near for me Like a flower I need the rain Thought it s not clear to me Every season has its change And I will see you When the sun comes out again As I lay me down to sleep This I pray That you will hold me dear Though I m far away I ll whisper your name Into the sky And I will wake up happy As I lay me down to sleep This I pray That you will hold me dear Though I m far away I ll whisper your name Into the sky And I will wake up happy Mmm the sun comes out again When the sun comes out again When the sun comes out again When the sun comes out Oh the sun comes out again When the sun comes out'
77,Keep On Keepin' On,MC Lyte,1996,b' B boy where the fuck you at I been looking for you re ass since a quarter past Hot peas and butter baby come and get your supper Before I make you suffer that s when you had enough a Can I get hot when you hit the jackpot Surely I can if you the man I get loose and produce large amounts of juice Can you get used to that or do you need a boost of energy To enter me and get it on You re getting warm I can feel you getting closer Now baby down this Mimosa You better believe it s time to give a toast to The woman of the decade too bad to be played Get vexed and I m bound to throw shade All over your body Who s body your body I can rock a party like nobody Leaving time to take home the loot Choosy about who I let knock my boots Now let me take sight while your loving the Lyte Life ain t all that unless you re doing it right Keep on keeping on cause you came and you changed my world Your love so brand new keep on keep keeping on Doin it right right right Beware of the stare when I step into peace I come in peace but I got shit that need to be released Now who from the chosen shall I choose Yeah now you wish you was in his shoes I found me a new nigga this year That knows how to handle this here Now I look forward to going home at night Brother does me right under the candlelight Wax upon my back can I handle all of that I guess I can can I why not If I wanna guess I can can I More honey than a bumble bee hive Pulling sixty nine ways in my archive Sweet like licorice sugar for my booga Juicy like Hi C or an Icee I got shit to make your ass write a bad check Cause like I said I ain t afraid of the sweat Beat on my drum if you feel the need to As I procede to open up and feed you I got a longing to put you where you wanna be Been I can I get rid of all company Many have tried strict regulations Lazy motherfuckers get put on probation Those that didn t perform well They gets no answer when they ring a ring a my bell You re playing with my time Trying to jerk me hurt me then dessert me You better work me while you got the oppurtunity To be in the midst of the L Y T E Only the strong survive only the wise excel Once said by my born in hell Only the lonely die slowly Left all alone try to control me Easy does it never ask how was it Never speak my info why my sheets in the streets Cause that ain t cool and that ain t cute To talk about who knocked the boots on a video shoot But it s all good though you gotta get it when you want it Sight your prey make your move and hop up on it It s natural never be ashamed Fuck the fame get the name and kick the game '
78,Jealousy,Natalie Merchant,1996,b' Oooh jealousy Is she fine So well bred The perfect girl A social deb Is she the sort You ve always thought Could make you What you re not Oooh jealousy Is she bright so well read are there novels by her bed Is she the sort You ve always said Could satisfy Your head Oooh jealousy Does she talk The way i do Is her voice reminding you Of the promises The little white lies too Sometimes tell me While she s touching you Just by mistake Accidentally do you say my name '
79,I Want to Come Over,Melissa Etheridge,1996,b'I know you re home You left your light on You know I m here The night is thin I know you re alone I watched the car leave Your lover is gone Let me in Open your back door I just need to touch you Once more Oh oh I want to come over To hell with the consequence You told me you loved me That s all I believe I want to come over It s a need I can t explain To see you again I want to come over I know your friend You told her about me She filled you with fear Some kind of sin How can you turn Denying the fire Lover I burn Let me in Open your back door I just need to touch you Once more Oh oh I want to come over To hell with the consequence You told me you loved me That s all I believe I want to come over It s a need I can t explain To see you again I want to come over Oh Oh I know you re confused I know that you re shaken You think we ll be lost Once we begin I know you re weak I know that you want me Lover don t speak Let me in I want to come over To hell with the consequence You told me you loved me That s all I believe I want to come over It s a need I can t explain I want to come over To see you To see you again'
80,Who Do U Love,Deborah Cox,1996,b'Hmm Oh oh Ooh ooh Oh yeah Oh oh Last night I slept alone I stayed at home For the first time since you ve been gone baby No friends to understand to lend a helping hand To ease the greatest pain I ve ever known How you walked away so easily still remains a mystery to me Don t you remember that you promised me Yes you promised me that you d never leave boy But you went away baby and it s such a shame How could you turn your back on me Oh If you don t want me If you don t need me Tell me who do you love boy If you don t want me If you don t need me I gave gave everything a man could ever need I was there whenever you would call me baby But somehow your feelings changed you don t act the same I guess you re not the man that I once knew at all How you walked away so easily still remains a mystery to me Don t you remember that you promised me Yes you promised me that you d never leave boy Now the love is gone baby tell me what went wrong How could you leave me hanging on Oh baby If you don t want me Oh oh oh Tell me who do you love Yeah If you don t want me If you don t need me Tell me yeah Ooh oh If you don t want me If you don t need me Tell me who do who do you love boy If you don t want me Oh no Tell me who do you love I once was blind but baby now I see yeah That I m not the one who can fill your every need I painted a picture so clear it s reality Now I know yes I know that you re not the one for me Oh baby Oh yeah Who do you love baby If you don t want me If you don t need me How could you walk away from me Baby you promised you d never leave Slept alone since you ve been gone the greatest pain I ve ever known Oh baby oh baby oh yeah Oh oh baby If you don t love me Tell me tell me who do you love boy Oh baby If you don t need me '
81,Un-Break My Heart,Toni Braxton,1996,b' Don t leave me in all this pain Don t leave me out in the rain Come back and bring back my smile Come and take these tears away I need your arms to hold me now The nights are so unkind Bring back those nights when I held you beside me Un break my heart Say you ll love me again Undo this hurt you caused When you walked out the door And walked out of my life Un cry these tears I cried so many nights Un break my heart My heart Take back that sad word goodbye Bring back the joy to my life Don t leave me here with these tears Come and kiss this pain away I can t forget the day you left Time is so unkind And life is so cruel without you here beside me Un break my heart Say you ll love me again Undo this hurt you caused When you walked out the door And walked out of my life Un cry these tears I cried so many nights Un break my heart My heart Don t leave me in all this pain Don t leave me out in the rain Bring back the nights when I held you beside me Un break my heart Say you ll love me again Undo this hurt you caused When you walked out the door And walked out of my life Un cry these tears I cried so many many nights Oh un break my Un break my heart oh baby Come back and say you love me Un break my heart sweet darlin Without you I just can t go on Say that you love me say that you love me Tell me you love me un break my heart Say that you love me say that you love me Tell me you love me un break my heart Say that you love me say that you love me Tell me you love me un break my heart Say that you love me say that you love me Tell me you love me un break my heart'
82,This Is Your Night,Amber,1996,b'Da be da be da di da en da Da be da be da di da en da Da be da be da di da en da Da be da be da di da en da This is your night Dancing free until the morning light Together forever cuz This is your night And everything is gonna be alright Oh yeah So in love with you Oh yeah Its to good to be true Oh yeah Feeling so brand new Oh yeah You captured my heart Your the key to my life A vision of our love That made me survive Creating the mood that were in is surreal Its time to move up and to face what I feel This is your night Dancing free until the morning light Together forever cuz This is your night And everything is gonna be alright Oh yeah So in love with you Oh yeah Its to good to be true Oh yeah Feeling so brand new Oh yeah Imagine my spirit the one that you call I m ready to stand up and ready to fall I can t run away so attracted by you I may be your girl and I ll be so ture Oh oh This is your night Dancing free until the morning light Together forever cuz This is your night And everything is gonna be alright Oh yeah So in love with you Oh yeah Its to good to be true Oh yeah Feeling so brand new Oh yeah Da be da be da di da en da Da be da be da di da en da Da be da be da di da en da Da be da be da di da en da This is your night Dancing free until the morning light Together forever cuz This is your night And everything is gonna be alright Oh yeah So in love with you Oh yeah Its to good to be true Oh yeah Feeling so brand new Oh yeah This is your night'
83,You Remind Me of Something,R. Kelly,1996,b' You remind me of something I just can t think of what it is You remind me of my jeep I wanna ride it Something like my sound I wanna pump it Girl you look just like my cars I wanna wax it And something like my bank account I wanna spend it baby It s something about your love that s got me going crazy Baby you know I want you real bad And girl I really like your freaky style oh baby How can I be down with you So get a little closer to my ride Oh I wanna get to know you lady And hip me up on how to get inside you Listen pretty baby I wanna roll it roll it roll it roll it yeah Is all I wanna do for you baby Girl it s something kind of sexy Going on about you babe You remind me of my jeep I wanna ride it Something like my sound I wanna pump it Girl you look just like my cars I wanna wax it And something like my bank account I wanna spend it baby You remind me of my jeep I wanna ride it Something like my sound I wanna pump it Girl you look just like my cars I wanna wax it And something like my bank account I wanna spend it baby Now I would like to take you on a ride tonight Girl you know we ll have so much fun And give you everything your body needs Satisfaction guaranteed So pull up to my bumper and let the system sound Girl I betcha I can drive you crazy And let me be the one to drop you off Babe listen to me I wanna roll it roll it roll it roll it yeah Is all I wanna do for you baby Girl it s something kind of sexy Going on about you babe You remind me of my jeep I wanna ride it Something like my sound I wanna pump it Girl you look just like my cars I wanna wax it And something like my bank account I wanna spend it baby You remind me of my jeep I wanna ride it Something like my sound I wanna pump it Girl you look just like my cars I wanna wax it And something like my bank account I wanna spend it baby You remind me of my jeep I wanna ride it Something like my sound I wanna pump it Girl you look just like my cars I wanna wax it And something like my bank account I wanna spend it baby Don t be alone don t be alone I m comin through your door Turn off the lights turn off the lights baby It s something about this moment You remind me of my jeep I wanna ride it Something like my sound I wanna pump it Girl you look just like my cars I wanna wax it And something like my bank account I wanna spend it baby'
84,Runaway,Janet Jackson,1996,b' Excuse me There we go I ve seen the world been to many places Made lots of friends many different races I ve had such fun around the world it s true African skies with a Nairobi mood I fell asleep in Tuscany and dreamed The one thing missing was you Runaway with me my love Yeah yeah yeah yeah Runaway with me my love Yeah yeah yeah yeah I woke up with an Australian breeze And danced the dance with Aborigines Oh under the moon glow down in Mexico I dreamed one thing was missing that s you Runaway with me my love Yeah yeah yeah yeah Runaway with me my love Yeah yeah yeah yeah We ll sail the waters of many colors Won t need no compass love will guide our way Don t need nobody long as we got each other No need to hurry we ve got everyday I want to share the world with you you see Springtime in Paris feels so good to me Oh this is for me reality so please Make all my wishes come true Runaway with me my love Yeah yeah yeah yeah And I just know we ll have a good time yeah And I just know we ll have a good time yeah Oh please come with me And I just know we ll have a good time yeah It ll be fun walking in the rain in Spain And I just know we ll have a good time yeah Ooh didn t quite hit the note That wasn t such a good time And I just know we ll have a good time yeah Don t you think so I do And I just know we ll have a good time yeah'
85,Set U Free,Planet Soul,1996,b' Set you free Set you free Set you free Set you free Set you free Set you free Set you free Set you free Come into my planet soul Come into my planet soul Come into my planet soul Come into my planet soul Take me down fill me up Give me ecstasy not enough I am what you need do it with me In this world of hate I can fill you up I can clear the rain I can be your dream Baby share it with me I can make you scream Baby baby baby I can be your dream Come into my planet soul Come into my planet soul Set you free Set you free Set you free Set you free Get it out keep it up Baby feel it with me loosen up Make me feel the heat give it to me We can get there the same tell me when to come I can be there again I can make you my friend It will never end I can be there again Baby baby baby I can make you scream Come into my planet soul Come into my planet soul Come into my planet soul Come into my planet soul Do it to me now Do it to me now Do it to me now Do it to me now Ecstasy ecstasy ecstasy ecstasy Express to me if you feel ecstasy This high is for you and me Gravity energy make me feel good So do it and welcome to my planet soul Planet planet planet soul Planet planet planet soul Planet planet planet soul Come into my planet soul Come into my planet soul Come into my planet soul Come into my planet soul Set you free Set you free Set you free Set you free Set you free Set you free Set you free Set you free'
86,Hit Me Off,New Edition,1996,b' Alright y all You ain t got to ask nobody Yeah We got cha open Come on baby you drive me crazy She s the finest thing I ve ever seen Looking like a natural queen I said Let me take you for a ride umm baby To the other side we can do just what you like girl We can get started as long as you re ready baby As long as you re ready babe Anyway you want it Hit me off Hit me off Hit me off Come on baby You drive me crazy Hit me off Freak ya like this You got me open got me jonin for an episode Come on baby you drive me crazy Let s spend an hour in the shower When it s nice and wet I m ready for your love So who s making moves cause I m Looking at you and I like it Ooh anyway you want it girl Hit me off Hit me off Come on baby Hit me off Hit me off Come on baby You drive me crazy Hit me off Come on baby Now check it I m taking no loses now I m the boss And I see you flossing my way With the grace all up in my face so I say What s up love How you doing What you think about me and you screwin Naw but wait let s make a date plans for dinner I m down to take it slow cause you know that she s a winner uhh Got me feinin for the cream don t you know I m movin in slow but keep it low low low Yeah yeah yeah baby boo Yo what s up with you Word around camp is that you like it with two I wanna freak it but first I m gonna take a peak at it Grab it stab it cause you know I got s to have it So hit me Hit me off Hit me off I got my mind on my money Yo the booty s on me Come on baby You drive me crazy Hit me off Come on baby I got my mind on my money And the booty s on me I got my mind on my money And the booty s on me Hit me off Hit me off Come on baby Hit me off Hit me off I got my mind on my money And the booty s on me Hit me off Come on baby You drive me crazy Hit me off Come on baby'
87,No One Else,Total,1996,b' There you are lookin at me Tell me what you want this to be It could be everything that your heart desires All you got to do is stick around for awhile There s so many things that I wanna do Take you all around it s all up to you If you take my hand and just follow me There s no telling what we could be Just you and me I don t need no one else but you Tell me what you want me to do I don t need no one else but you You gotta believe me cause what I say is true Could you be all that I need Show me what I need to see If it s alright with you tell me now baby We can take this all the way just tell me how There s so many things that I wanna do Take you all around it s all up to you Dare you take my hand and just follow me There s no telling what we can be just you and me I don t need no one else but you Tell me what you want me to do I don t need no one else but you You gotta believe me cause what I say is true If you wanna just take your time I ll understand just tell me why If it s alright with you I ll let you lead the way No need to wait baby don t hesitate For what it s worth I ma keep bustin keep puffin and loving nothin If I die I ma be high no tears all of a sudden bluffin Never finger on the lever selling records In J Boogie leather ready to wreck a nigga whenever What I need is that scholar that could capitalize my dollar Capital size when ya hit it make me wanna holler I do run run my mouthpiece with a vengeance Start repenting if you didn t in the beginning You should hit your knees and do whatever pleases you Long as you pleasing me I m all you need nigga The decoy watch Brat kill and destroy You the last one to fuck with So So Def and Bad Boy I don t need no one else but you Tell me what you want me to do I don t need no one else but you You gotta believe me cause what I say is true I don t need no one baby as long as I have you You gotta believe me baby cos what I say is true I don t need no one baby you re the only one for me I don t need nobody else baby can t you see '
88,My Boo,Ghost Town DJ's,1996,b' Boy you should know that I ve got you on my mind Your secret admirer I ve been watching you At night I think of you I want to be your lady maybe If your game is on give me a call boo If your love is strong gonna give my all to you At night I think of you I want to be your lady maybe If your game is on give me a call boo If your love is strong gonna give my all to you Every day I pray my heart can win Every night I pray I can call you my man I need you I want you to have you hold you squeeze you So I m going out every weekend Just to see my boo again At night I think of you I want to be your lady maybe If your game is on give me a call boo If your love is strong gonna give my all to you At night I think of you I want to be your lady maybe If your game is on give me a call boo If your love is strong gonna give my all to you These feelings I have for you Can go deeper if you can come Correct with your game boy No you can t be lame boy But if you can please me Then my love will come easy I ll do anything you want Freak me boy I m thinking of you At night I think of you I want to be your lady maybe If your game is on give me a call boo If your love is strong gonna give my all to you At night I think of you I want to be your lady maybe If your game is on give me a call boo If your love is strong gonna give my all to you Boy you ve got all I need From what I see And boy every night I am constantly thinking of you At night I think of you I want to be your lady maybe If your game is on give me a call boo If your love is strong gonna give my all to you At night I think of you I want to be your lady maybe If your game is on give me a call boo If your love is strong gonna give my all to you'
89,Get Money,Junior M.A.F.I.A.,1996,b' Fuck bitches get money Fuck niggas get money Fuck bitches get money Fuck niggas get money Fuck bitches get money Fuck niggas get money Uhh check it out uhh You wanna sip Mo on my livin room flo Play Nintendo with Cease and Nino Pick up my phone say Poppa not home Sex all night mad head in the morn Spin my V smoke all my weed Tattoo on titty sayin B I G now check it You wanna be my main squeeze baby Don tcha You want to give me what I need baby Won tcha picture life as my wife Just think Full length mink fat X and O links Bracelets to match conversation was all that Showed you the safe combinations and all that Guess you could say you se the one I trusted Who would ever think that you would spread like mustard Shit got hot you sent Feds to my spot Took me to court tried to take all I got Nother intricate plot the bitch said I raped her Damn why she wanna stick me for my paper My Moschino hoe my Versace hottie Come to find out you was fuckin everybody You knew about me the fake ID Cases in Virginia body in D C Woe Oh is me that s what I get for trickin Pay my own bail commence to ass kickin Kick in the door wavin the 44 All you heard was Poppa don t hit me no more Disrespect my clique my shit s imperial Fuck around and made her milk box material You feel me Suckin dick runnin your lips Cause of you I m on some real fuck a bitch shit uhh Fuck bitches get money Fuck niggas get money Fuck bitches get money Fuck niggas get money Fuck bitches get money Fuck niggas get money Fuck bitches get money Fuck niggas get money Uhh woo Get at me Woo I told you niggas Niggas better grab a seat Grab on your dick as this bitch gets deep Deeper than the pussy of a bitch 6 feet Stiff dicks feel sweet in this little petite Young bitch from the street guaranteed to stay down Used to bring work outta town on Greyhound Now I m Billboard bound niggas press to hit it Play me like a chicken thinkin I m pressed to get it Rather do the killin than the stick up juxs Rather count a million while you eat my pussy Push me to the limit get my feelings in it Get me open while I m cummin down your throat Then you wanna be my main squeeze nigga Don tcha You wanna lick between my knees nigga Don tcha want to see me whippin your 3 down the Ave Blow up spots on bitches because I m mad Break up affairs lick shots in the air You get vexed and start swinging everywhere Me shifty Now you wanna pistol whip me Pull out your 9 while I cock on mine Yeah what nigga I ain t got time for this So what nigga I m not tryin to hear that shit Now you wanna buy me diamonds and Armani suits Adrienne Vittadini and Chanel 9 boots Things that make up for all the games and the lies Hallmark cards sayin I apologize Is you with me How could you ever deceive me But payback s a bitch motherfucker believe me Nah I ain t gay this ain t no lesbo flow Just a lil somethin to let you motherfuckers know Fuck bitches get money Fuck niggas get money Fuck bitches get money Fuck niggas get money Fuck bitches get money Fuck niggas get money Fuck bitches get money Fuck niggas get money Fuck bitches get money Fuck niggas get money Fuck bitches get money Fuck niggas get money Fuck bitches get money Fuck niggas get money Fuck bitches get money Fuck niggas get money Fuck bitches get money Fuck niggas get money Fuck bitches get money Fuck niggas get money Fuck bitches get money Fuck niggas get money Fuck bitches get money Fuck niggas get money '
90,That Girl,Maxi Priest,1996,b'The girl has got the touch What she got is a little something That kind of girl Maxi Priest just make them know She s the kind of woman Who lets you know When she knows what she wants She won t let go Takes you to a place of your fantasy Walks you to the door But she holds the key CHORUS That girl that kind of girl That girl that kind of girl No matter who you are Or what you do She knows how to click In everything you do She can make you hot When it s cold outside Take you on a high Even make you fly CHORUS Mmmmmmm she s outspoken I m heartbroken Just the kind of girl to keep my Love life rolling She s outspoken I m heartbroken Just the kind of girl to keep my That that that Girl to make you break your Silence and speak Just a glimpse upon the Silhouette make my Knees Get weak mmmmm Baby baby so unique A reggaematic Lover lover make her life complete CHORUS She s the kind of woman Who knows the street And even under pressure She s smooth and sweet No complications Just attitude Believe in what she s got And she won t get used CHORUS Well I m weak to her touch So vulnerable to her blush love struck That girl I got an instant crush You can call me a lush infatuation or just lust The girl possess the stuff to Make the man them oh ah Holy moses Lord it could have been me Caught up in this trap and din t wanna be But I ain t no fool I was one step ahead I had to let go cause I was over my head CHORUS Gangster kind of lover Cause she s the shaggy kind of girl Let them know Sexy kind of lover Let them know Maxi kind of lover She s outspoken I m heartbroken Just the kind of girl to keep my love life flowin She s outspoken I m heartbroken She s the kind of girl to keep my that that girl CHORUS I got to let them know She s the kind of girl that captivates your soul A rude girl type of lover Shaggy and Maxi definately on the girl them case'
91,Po Pimp,Do or Die,1996,b' Do you wanna ride In the backseat of a Caddy Chop it up with Do or Die Do you wanna ride In the backseat of a Caddy Chop it up with Do or Die It was seven double oh P M Fly low to them hoes in the B M Sipping Seagram chewing on a weed stem Touching on my fo fif Move it to the back so I can see who beeping this Po Pimp Spring to the phone with a slow limp In a trip that shitted with 3 1 2 7 6 2 10 Three line connection As the rest of them wanted affection Just bring the weed we got the drinks you need And plus we strapped with two protections I put the phone in the hook then I pause for a minute Cause I forgot where I met the ho And the feeling I ve forgotten if the hoes wanna snap I straight up check the ho really doe To the crib Do you wanna ride In the backseat of a Caddy Chop it up with Do or Die Do you wanna ride In the backseat of a Caddy Chop it up with Do or Die Seven deuce five I ride the point to spot the live hoes Three miles per hour Like we running up on some rivals Never to deny though these bitches look fly Lo Introduce myself A to the motherfucking K better recognize Then I loose myself juice myself As you take one pull uh pass it to the left and um Self centered niggas ll take two pulls cause they thinking about self and um P I M P ology but logically We learning these hoes biology and obviously well Mmm ain t this some shit pull up in the C A D I double L pumping A C A see hoes They peep those P I M P and they think that automatically Cause he s a pimp he gotta be full of that M O N E but why Cause nigga be sporting nice cars and fancy clothes Fresh jewels Girbaud flexing one five oh Chop up that paper ho chop up that paper ho Watch where your lips go caress my tip slow To the tempo instrumental Real simple when you fucking with a pimp doe Get involved in the backseat That s how it be in the Cad when you messing with them young lads Smoking on that finest grass Never miss what you never had at last P I M P ology but logically We learning these hoes biology and obviously well Do you wanna ride In the backseat of a Caddy Chop it up with Do or Die Do you wanna ride In the backseat of a Caddy Chop it up with Do or Die Verse 3 Tung Twista Well a motherfucker might be broke and shit And then collecting no dough from tips But I be spitting mo game than a mouthful of poker chips To get them hoes with the open lips and the provoking hips And never gotta tell her many lies Have them looking in the city skies get up in the kitty s thighs Cause I m blessed with a look of innocence good sex Peanut butter complex and some pretty eyes Pity cries on my strategy side yo anatomy gotta be right That d be to flatter me right But if the head the bomb c mon suck a nigga dick Members of my clique wanna see what that d be like I know you wanna try that to the rhythm of a hi hat Don t be bogus and deny that I done got a ho to let my fellas run a train While she lie back now motherfucker can you buy that Where your ride at On the passenger side of your ho Trying to come up on another G The broad all up under me trying to smother me Looking lovely while I roll another B suddenly She learned that I don t deal with emotions But when we in the room she rubbing me with lotion Coming like an ocean coasting have her sick Thinking me and Do or Die dig drinking love potion The word no was never said Twista be giving women dick in the bed until they sick in the head And if I ever leave whoever dead They ain t tricking the feds or spitting game but it s chicken and bread Kicking them legs in the air like a playa do Then belittle in a day or two After words I mma slay a crew Now that s some pimp type shit that Belo and AK ll do Wearing gray and blue If a ho wanna holler then you a playa if you hit them ends And get the dividends But you a pimp if you can get the same ho to wanna freak your friends Cause I studied P I M P ology but logically Be learning these hoes biology obviously well Do you wanna ride In the backseat of a Caddy Chop it up with Do or Die Do you wanna ride In the backseat of a Caddy Chop it up with Do or Die'
92,Until It Sleeps,Metallica,1996,b' Where do I take this pain of mine I run but it stays right by my side So tear me open and pour me out There s things inside that scream and shout And the pain still hates me So hold me until it sleeps Just like the curse just like the stray You feed it once and now it stays Now it stays So tear me open but beware There s things inside without a care And the dirt still stains me So wash me until I m clean It grips you so hold me It stains you so hold me It hates you so hold me It holds you so hold me Until it sleeps Until it sleeps So tell me why you ve chosen me Don t want your grip don t want your greed Don t want it I ll tear me open make you gone No more can you hurt anyone And the fear still shakes me So hold me until it sleeps It grips you so hold me It stains you so hold me It hates you so hold me It holds you Holds you holds you Until it sleeps Until it sleeps I don t want it I don t want it Want it want it want it want it no woah woah So tear me open but beware There s things inside without a care And the dirt still stains me So wash me til I m clean I ll tear me open make you gone No longer will you hurt anyone And the hate still shapes me So hold me until it sleeps Until it sleeps until it sleeps Until it sleeps until it sleeps'
93,Hay,Crucial Conflict,1996,b' Smokin on Hay in the middle of the barn Smokin on Hay in the middle of the barn Sittin on a quarter P of hay thangs is feelin good today I m tore up from the floor up sippin on some Crown Royal Trippin in a circle of wood where everybody smoke they own bud Good ole hay how you feel today Fine blowed and dandy Silly like I m hype off candy gotta big thick chick named sandy In the farm in the middle of the barn where everybody s feelin crazy I went to visit granny s house now I see why don t nobody leave We constantly constantly constantly smokin B s Too blitzed to even shake it off but I still got my head up Coldhard finna go in the back of the barn and get my big black peter sucked Pass the hay you silly slut blaze it up so I can hit that bud Get me zoned and i ll be on cause I love to smoke upon hay The hay got me goin through a stage and I just can t get enough Smokin everyday I got some hay and you know I m finna roll it up Make a cloud I m gonna take my mind away from all the bullcrap Bump my sounds lay back and roll mack to the freaks that s on the road Sometimes I wonder when I was blowed on the streets Anybody wanna step to me I mma see how rough they be In this session manifesting on my P s and Q s never snooze cause I refuse Inhale exhale the smell smokin hay all by myself Wildstyle laughin loud wit my homies by my side If somethin jump off let it ride on my square when time is live Everybody throw it up go to the barn and get some hay When I get my choke on fool you know I m smokin on Hay now hay we smokin up hay in the middle of the barn And I m lit up can t get up my eyes are red and my head is spinnin Took another pull ridin red bull got the goofies can t stop grinnin Got a posse full of hoes playin in my braids and we bout to get in em Over yonder is the barn where the pals be at and everything funny Gotta pause some nigga tryna blow my high smokin all that hay with no money Now truly this bitch wanna do me so I hit the 151 Bacardi She high like the sun thick like cornbread and I m ready to party That hay got me so gotdamn horny but I don t like that tramp The only reason I m poppin that coochie cause the ho had a book of foodstamps And I got the munchies I need soul food collard greens or pinto beans If you smoke hay like the conflict do then you know what the hell I mean Rollin down the block Car full of flies and the flies tried to rise up out dat door crack Got my niggas in the barn smokin on that hay stack Back up on the scene from smokin herb so creep up on the wall and all I heard Was a bud of mine who dropped a needle in the hay with a funky dime word Couldn t be myself couldn t smoke wit nobody else If I didn t pass it to the left nigga would have lost my breath Open up the window fore I fall and faint but I can t cause I roll around in dat barn ride Rollin up the hootie hoo roughest skin roller on dat west side Nigga come on in I got some hay won t you close dat barn door Nigga what you let them flies out for Ain t nobody to rich we poor Lettin all the contact smoke up in the barn the flies keep us chokin Thank you Jesus Christ for all the hay you re givin us cause we ll keep on smokin '
