Rank,Song,Artist,Year,Lyrics
84,High School Dance,The Sylvers,1977,"b""Remember back in high school\nWhen you couldn't wait\nFor the very first dance\nYou lay your homework was the rule\nAnd just thinkin' 'bout the music\nPuts you in a trance\nYou never have to worry\nIf you save your lunch money\nSo you'll have the chance\nTo get your ticket in a hurry\nFor the high school dance\nDance to the beat of the band\nWe're gonna dance at the high school dance\nBoogie to the beat of the band ooh\nBoogie to the high school dance\nDance to the beat of the band\nWe're gonna dance at the high school dance\nBoogie to the beat of the band ooh\nBoogie to the high school dance\nIt only costs a dollar\nTo dance to the music\nWith the one you love best uh huh\nIt makes you wanna holler ooh\nThe music sounds good\nYou just don't want to rest\nAnd then they turn the lights down\nSo you can slow dance\nOr sneak a little romance\nAll the baddest sit around\nTalkin' 'bout the high school dance\nDance to the beat of the band\nWe're gonna dance at the high school dance\nBoogie to the beat of the band ooh\nBoogie to the high school dance\nDance to the beat of the band\nWe're gonna dance at the high school dance\nBoogie to the beat of the band ooh\nBoogie to the high school dance\nDance at the high school dance\nIt only costs a dollar\nTo dance to the music\nWith the one you love best yeah\nIt makes you wanna holler ooh\nThe music sounds good\nYou just don't want to rest yeah\nAnd then they turn the lights down\nSo you can slow dance\nOr sneak a little romance yeah yeah\nAll the baddest sit around\nTalkin' 'bout the high school dance\nDance to the beat of the band\nWe're gonna dance at the high school dance\nBoogie to the beat of the band ooh\nBoogie to the high school dance\nDance to the beat of the band\nWe're gonna dance at the high school dance\nBoogie to the beat of the band ooh\nBoogie to the high school dance\nDance at the high school dance\nOoh dance at the high school dance"""
85,Love's Grown Deep,Kenny Nolan,1977,"b""I love you so much\nSomewhere back in time\nYou became a friend of mine\nAnd day by day we've grown a little closer\nYou're my spirit to be strong\nA friend when things go wrong\nSo I've written down these words to let you know\nLoves grown deep deep into the heart of me\nYou've become a part of me\nLet us plant the seed and watch it grow\nLoves grown deep deep into the heart of me\nYou've become a part of me\nAs we travel down the road\nSide-by-side we'll share the load\nHand-in-hand we'll see each other through\nThough we've only just begun\nLet's count our blessings one-by-one\nI thank God for life I thank God for you\nLoves grown deep deep into the heart of me\nYou've become a part of me\nLet us plant the seed and watch it grow\nLoves grown deep deep into the heart of me\nYou've become a part of me\nAnd as the seasons slip away\nForever lovers we will stay\nTogether do-or-die with all our hearts\nLoves grown deep deep into the heart of me\nYou've become a part of me\nLet us plant the seed and watch it grow\nLoves grown deep deep into the heart of me\nYou've become a part of me"""
86,Ain't Gonna Bump No More (With No Big Fat Woman),Joe Tex,1977,"b""That girl I'm gonna make her mine\nIf it takes all night\nThat girl I'm gonna make her mine\nIf it takes all night\nGood evening sweet darling\nMay I ask your name\nYou seem to be lonely\nWell don't worry I'm feeling the same\nOh it's a groovy situation\nA splendid combination\nThat we should meet\nAt a time like this\nOh it's a groovy situation\nA splendid combination\nYou're something that\nI just can't miss\nIt's been a long time sweet darling\nSince love has come my way\nBut I'm trying so hard\nTo find the right words to say\nOh it's a groovy situation\nA splendid combination\nThat we should meet\nAt a time like this\nOh it's a groovy situation\nA splendid combination\nYou're something that\nI just can't miss"""
87,I Wanna Get Next to You,Rose Royce,1977,"b""Sittin here in this chair\nWaitin on you\nAaahhh baby to see things my way\nBut not a word do you say\nYou won't even look my way yeah\nGirl I'm spendin my dimes\nWastin my time\nTalkin til I'm black and blue\nUh can't you see\nI wanna get next to you\nDreams of you when I go sailing by\nWhen ever your eyes meet mine\nYour so fine\nAnd girl you make me feel so insecure\nYou're so beautiful and pure\nWhy must you be unkind\nAnd tell me I'm not your kind\nBlowin my mind\nGirl my my money is low and I know\nThat I can't take you to the fancy places\nYou might wanna go\nStill I wanna get next to you\nI wanna get next to you\nBaby yeah\nAah aah aah aah aah\nAaahh yeah\nGirl you can bend me shape me make me\nWhat ever it takes to please you\nI'm willing to do\nCause you're my dream come true\nAnd I wanna get next to you\nBaby yeah\nI wanna get next to you\nI wanna make you mine for all of time\nI promise I'll never make you blue\nI wanna get next to you\nSo let love begin between me and you\nGirl I'm in love with you"""
88,Somebody to Love,Queen,1977,"b""Can anybody find me somebody to love?\nEach morning I get up I die a little\nCan barely stand on my feet\nTake a look in the mirror and cry\nLord what you're doing to me\nI have spent all my years in believing you\nBut I just can't get no relief Lord\nSomebody \nOoh somebody \nCan anybody find me somebody to love?\nYeah\nI work hard  every day of my life\nI work 'til I ache my bones\nAt the end \nI take home my hard-earned pay all on my own \nI get down  on my knees \nAnd I start to pray \n'Til the tears run down from my eyes Lord\nSomebody \nOoh somebody \nCan anybody find me somebody to love?\nOh\n everyday \nI try and I try and I try\nBut everybody wants to put me down\nThey say I'm goin' crazy\nThey say I got a lot of water in my brain\nNo I got no common sense\n I got nobody left to believe\nNo no no no\nOoh somebody\nOoh \nAnybody find me\nSomebody to love\nGot no feel I got no rhythm\nI just keep losing my beat \nI'm okay I'm alright \nI ain't gonna face no defeat \nI just gotta get out of this prison cell\nSomeday I'm gonna be free Lord\nFind me somebody to love\nFind me somebody to love\nFind me somebody to love\nFind me somebody to love\nFind me somebody to love\nFind me somebody to love\nFind me somebody to love\nFind me somebody to love\nFind me somebody to love\nFind me somebody to love\nSomebody \nSomebody \nSomebody \nCan anybody find me\nSomebody to\nLove?\n Ooh\n Find me somebody\n Somebody somebody somebody to love\n Find me find me find me find me find me\n Ooh  somebody to love\n Ooh find me find me find me somebody to love\n Anybody anywhere anybody find me somebody to love love\nFind me find me find me"""
89,Muskrat Love,Captain,1977,"b""Muskrat muskrat\nCandlelight\nDoin' the town\nAnd doin' it right in the evening\nIt's pretty pleasing\nMuskrat Suzie\nMuskrat Sam\nDo the jitterbug at a Muskrat Land\nAnd they shimmy\nSam is so skinny\nAnd they whirl\nAnd they twirl and they tango\nSinging and jingling a jangle\nFloat like the heavens above\nLooks like Muskrat Love\nNibbling on bacon\nChewing on cheese\nSam says to Suzie\nHoney would you please be my Mrs\nSuzie says yes with her kisses\nNow he's tickling her fancy\nRubbing her toes\nMuzzle to muzzle\nNow anything goes as they wriggle\nSue starts to giggle\nAnd they whirled\nAnd they twirled and they tango\nSinging and jingling a jangle\nFloating like the heavens above\nLooks like muskrat love"""
90,Walk This Way,Aerosmith,1977,"b'Backstroking lover\nAlways hiding \'neath the covers\n\'Till I talked to my daddy he say\nHe said ""You ain\'t seen nothing\n\'Til you\'re down on a muffin\nThen you\'re sure to be a-changing your ways.""\nI met a cheerleader\nWas a real young bleeder\nAll the times I could reminisce\nCause the best things of loving\nWith her sister and her cousin\nOnly started with a little kiss\nLike this\nSee-saw swinging with the boys in the school\nWith your feet flying up in the air\nSinging hey diddle-diddle\nWith your kitty in the middle\nOf the swing like I didn\'t care\nSo I took a big chance\nAt the high school dance\nWith a missy who was ready to play\nWasn\'t me she was fooling\nCause she knew what she was doing\nAnd I knew love was here to stay\nWhen she told me to\n""Walk this way talk this way""\n""Walk this way walk this way""\n""Walk this way walk this way""\n""Walk this way talk this way""\nAh just give me a kiss\nLike this\nSchool girl sweetie\nWith the classy kinda sassy\nLittle skirt\'s climbing way up her knee\nThere was three young ladies\nIn the school gym locker\nWhen I noticed they was looking at me\nI was a high school loser\nNever made it with a lady\nTill the boys told me something I missed\nThen my next door neighbor\nWith a daughter had a favor\nSo I gave her just a little kiss\nLike this\nSee-saw swinging with the boys in the school\nWith your feet flying up in the air\nSinging hey diddle-diddle\nWith your kitty in the middle\nOf the swing like I didn\'t care\nSo I took a big chance\nAt the high school dance\nWith a missy who was ready to play\nWasn\'t me she was fooling\nCause she knew what she was doing\nWhen she taught me how to walk this way\nShe told me to\n""Walk this way talk this way""\n""Walk this way walk this way""\n""Walk this way walk this way""\n""Walk this way talk this way""\nJust give me a kiss\nLike this'"
91,Cherchez La Femme,Dr. Buzzard's Original Savannah Band,1977,"b'Tommy Mottola lives on the road\nHe lost his lady just four months ago\nMaybe he\'ll find her\nMaybe he won\'t\nOh no never no no\nHe sleeps in the back of his grey cadillac\nOh my honey\nBlowing his mind on cheap grass and wine\nOh ain\'t it crazy baby yeah\nGuess you could say\nHey hey\nThis man has learnt his lesson\nOh-oh hey hey\nNow he\'s alone\nHe\'s got no women and no home\nFor misery oh- ho\nCherchez la femme\nMiggie Miggie Bonija\'s very upset\nShe\'s sick and tired of livin\' in debt\nTired of roaches\nTired of rats\nI know she is\nSo her noble man says\n""Baby I understand"" oh my honey\nNow he\'s working two jobs at Eighth Avenue bars\nOh ain\'t it crazy\nNow she complains\nThat her man is never present\nSo she goes next door\nI know she\'s just playing the whore\nFor misery\nCherchez la femme\nThey\'ll tell you a lie with a colgate smile\nHey baby\nLove you one second and hate you the next\nOh ain\'t it crazy yeah\nAll I can say\nOf one thing I am certain\nTheyr\'e all the same\nAll the sluts and the saints\nFor misery\nCherchez la femme'"
92,Year of the Cat,Al Stewart,1977,"b""{Instrumental Lead In}\nOn a morning from a Bogart movie\nIn a country where they turn back time\nYou go strolling through the crowd like Peter Lorre\nContemplating a crime\nShe comes out of the sun in a silk dress running\nLike a watercolour in the rain\nDon't bother asking for explanations\nShe'll just tell you that she came\nIn the year of the cat\nShe doesn't give you time for questions\nAs she locks up your arm in hers\nAnd you follow 'till your sense of which direction\nCompletely disappears\nBy the blue tiled walls near the market stalls\nThere's a hidden door she leads you to\nThese days she says I feel my life\nJust like a river running through\nThe year of the cat\nShe looks at you so cooly\nAnd her eyes shine like the moon in the sea\nShe comes in incense and patchouli\nSo you take her to find what's waiting inside\nThe year of the cat\n{Instrumental Bridge}\nWell morning comes and you're still with her\nAnd the bus and the tourists are gone\nAnd you've thrown away the choice and lost your ticket\nSo you have to stay on\nBut the drum-beat strains of the night remain\nIn the rhythm of the new-born day\nYou know sometime you're bound to leave her\nBut for now you're going to stay\nIn the year of the cat\n{Outro}"""
93,Boogie Nights,Heatwave,1977,"b""Boogie nights whoa\nBoogie nights whoa\n ain't no doubt we are here to party\n come on now got to get it started\nDance with the boogie get down\n'Cause boogie nights are always the best in town\nGot to keep on dancing keep on dancing\nGot to keep on dancing keep on dancing\n get that groove let it take you higher\n make it move set this place on fire\nDance with the boogie get down\n'Cause boogie nights are always the best in town\nGot to keep on dancing keep on dancing\nGot to keep on dancing keep on dancing\n can you show that you know how to do it\n do it do it\n settle down with the sounds of the music\n music music\n feel so right when you got the feeling\n hold you tight get to keep on dealing\nDance with the boogie get down\n'Cause boogie nights are always the best in town\nGot to keep on dancing keep on dancing\nGot to keep on dancing keep on dancing\nGot to keep on dancing keep on dancing\nGot to keep on dancing keep on dancing\nDance with the boogie get down\n'Cause boogie nights are always the best in town\nGot to keep on dancing keep on dancing\nGot to keep on dancing keep on dancing\n can you show that you know how to do it\n do it do it\n settle down with the sounds of the music\n music music\n feel so right when you got the feeling\n hold you tight get to keep on dealing\nDance with the boogie get down\n'Cause boogie nights are always the best in town\nGot to keep on dancing keep on dancing\nGot to keep on dancing keep on dancing\nGot to keep on dancing keep on dancing\nGot to keep on dancing keep on dancing\nGot to keep on dancing keep on dancing\nGot to keep on dancing keep on dancing\nIf you wanna boogie boogie boogie boogie nights\nIf you wanna boogie boogie boogie boogie nights\nIf you wanna boogie boogie boogie boogie nights\nIf you wanna boogie boogie boogie boogie nights\nIf you wanna boogie boogie boogie boogie nights"""
94,Go Your Own Way,Fleetwood Mac,1977,"b""Loving you isn't the right thing to do\nHow can I ever change things that I feel?\nIf I could maybe I'd give you my world\nHow can I when you won't take it from me?\nYou can go your own way \nYou can call it another lonely day\nYou can go your own way \nTell me why everything turned around\nPacking up shacking up's all you wanna do\nIf I could baby I'd give you my world\nOpen up everything's waiting for you\nYou can go your own way \nYou can call it another lonely day\nYou can go your own way \nYou can go your own way \nYou can call it another lonely day\nYou can go your own way \nYou can go your own way \nYou can call it another lonely day\nYou can go your own way \nYou can go your own way \nYou can call it another lonely day\nYou can go your own way """
95,Sorry Seems to Be the Hardest Word,Elton John,1977,"b""What have I gotta do to make you love me?\nWhat have I gotta do to make you care?\nWhat do I do when lightning strikes me?\nAnd I wake to find that you're not there\nWhat do I do to make you want me?\nWhat have I gotta do to be heard?\nWhat do I say when it's all over?\nAnd sorry seems to be the hardest word\nIt's sad  so sad\nIt's a sad sad situation\nAnd it's getting more and more absurd\nIt's sad  so sad\nWhy can't we talk it over?\nOh it seems to me\nThat sorry seems to be the hardest word\nIt's sad  so sad\nIt's a sad sad situation\nAnd it's getting more and more absurd\nIt's sad  so sad\nWhy can't we talk it over?\nOh it seems to me\nThat sorry seems to be the hardest word\nWhat do I do to make you love me?\nOh what have I gotta do to be heard?\nWhat do I do when lightning strikes me?\nWhat have I gotta do?\nWhat have I gotta do?\nOoh and sorry seems to be the hardest word"""
96,Don't Worry Baby,B.J. Thomas,1977,"b""Well it's been building up inside of me\nFor oh I don't know how long\nI don't know why\nBut I keep thinkin'\nSomethings bound to go wrong\nBut she looks in my eyes\nAnd makes me realize\nWhen she says\nDon't worry baby\nEverything will turn out alright\nDon't worry baby\nEach morning I awake and fine\nThe sunlight softly shining in her hair\nAnd then I realize that I'm only\nThinkin' that she really doesn't care\nThere's magic in her eyes\nThat makes me come alive\nWhen she says\nDon't worry baby\nEverything will turn out alright\nDon't worry baby\nDon't worry baby\nShe told me Baby when you leave today\nJust take along my love with you\nAnd if you knew how much I loved you\nBaby nothing could go wrong with you\nOh what she does to me\nWhen she makes love to me\nAnd she says\nDon't worry baby\nEverything will turn out alright\nDon't worry baby\nDon't worry baby\nEverything will turn out alright"""
97,Knowing Me Knowing You,ABBA,1977,"b""No more carefree laughter\nSilence ever after\nWalking through an empty house tears in my eyes\nHere is where the story ends this is goodbye\nKnowing me knowing you aha\nThere is nothing we can do\nKnowing me knowing you aha\nWe just have to face it this time we're through\nThis time we're through this time we're really through\nThis time we're through we're really through\nBreaking up is never easy I know but I have to go\nI have to go this time I have to go this time I know\nKnowing me knowing you it's the best I can do\nMemories good days bad days\nMemories good days bad days\nThey'll be with me always\nThey'll be with me always\nIn these old familiar rooms children would play\nNow there's only emptiness nothing to say\nKnowing me knowing you aha\nThere is nothing we can do\nKnowing me knowing you aha\nWe just have to face it this time we're through\nThis time we're through this time we're really through\nThis time we're through we're really through\nBreaking up is never easy I know but I have to go\nI have to go this time I have to go this time I know\nKnowing me knowing you it's the best I can do\nKnowing me knowing you aha\nThere is nothing we can do\nKnowing me knowing you aha\nWe just have to face it this time we're through\nThis time we're through this time we're really through\nThis time we're through we're really through\nBreaking up is never easy I know but I have to go\nI have to go this time I have to go this time I know\nKnowing me knowing you it's the best I can do"""
98,How Much Love,Leo Sayer,1977,"b""How much love do you need\nBefore you give your love to me\nHow much time before it grows\nHow much love I wanna know\nWhat can I do what can I say\nThe last thing I want is to drive you away\nHow much love does it take\nHow much love for heaven sake\nHow much love how much love\nDo I rush right in or do I hesitate\nHow much love how much love how much love\nAm I tryin' too hard\nGive me some kind of clue\nThere must be a way to get through to you\nShould I come on strong or do I hesitate\nDo I rush right in or do I wait\nHow much love how much love\nDo I rush right in or do I hesitate\nHow much love how much love how much love\nI got so much love\nDon't know where to begin\nI'm pleadin' with you babe\nYou gotta let me in"""
99,Star Wars (Main Title),London Symphony Orchestra,1977,b''
100,Devil's Gun,C.J.,1977,"b""Fee fie fo fum\nWe're looking down the barrel of the devil's gun\nI said nowhere to run\nWe've gotta make the stand against the devil's gun\nFee fie fo fum\nWe're looking down the barrel of the devil's gun\nNowhere to run\nWe've gotta make the stand against the devil's gun\nBetter make a move now \nYou know there ain't no time to lose now\nOh well his fingers on the trigger he's waiting to deliver\nCan we ever figure out a way to make the people shout?\nFee fie fo fum\nWe're looking down the barrel of the devil's gun\nNowhere to run\nWe've gotta make the stand against the devil's gun\nFind a new direction \nAnother resurrection \nDon't wait hesitate or it's gonna be too late\nFlames are getting higher got to jump out of the fire!\nHe's watching us burn he's watching us burn\nOne day we'll learn one day we'll learn\nFee fie fo fum\nFee fie fo fum\nWe're looking down the barrel of the devil's gun\nNowhere to run\nWe've gotta make the stand\nAgainst the devil's gun\nFind a new direction \nAnother resurrection \nDon't wait hesitate or it's gonna be too late\nFlames are getting higher got to jump out of the fire!\nHe's watching us burn he's watching us burn\nOne day we'll learn one day we'll learn\nFee fie fo fum\nFee fie fo fum\nWe're looking down the barrel of the devil's gun\nNowhere to run\nWe've gotta make the stand against the devil's gun\nFind a new direction \nAnother resurrection \nDon't wait hesitate or it's gonna be too late\nFlames are getting higher got to jump out of the fire!\nHe's watching us burn he's watching us burn\nOne day we'll learn one day we'll learn\nFee fie fo fum \nFee fie fo fum\nWe're looking down the barrel of the devil's gun\nNowhere to run\nWe've gotta make the stand against the devil's gun\nFee fie fo fum\nWe're looking down the barrel of the devil's gun\nNowhere to run\nWe've gotta make the stand against the devil's gun\nFee fie fo fum\nWe're looking down the barrel of the devil's gun\nNowhere to run"""
