Rank,Song,Artist,Year,Lyrics
76,Come Over,Kenny Chesney,2012,b' Verse 1 I turn the TV off to turn it on again Staring at the blades of the fan as it spins around Counting every crack the clock is wide awake Talking to myself anything to make a sound Chorus I told you I wouldn t call I told you I wouldn t care But baby climbing the walls gets me nowhere I don t think that I can take this bed getting any colder Come over come over come over come over come over Verse 2 You can say we re done the way you always do It s easier to lie to me than to yourself Forget about your friends you know they re gonna say We re bad for each other but we ain t good for anyone else Chorus I told you I wouldn t call I told you I wouldn t care But baby climbing the walls gets me nowhere I don t think that I can take this bed getting any colder Come over come over come over come over come over Bridge We don t have to miss each other come over We don t have to fix each other come over We don t have to say forever come over You don t have to stay forever come over Chorus I told you I wouldn t call I told you I wouldn t care But baby climbing the walls gets me nowhere I don t think that I can take this bed getting any colder Come over come over come over come over come over Outro Come over come over come over come over come over Come over come over come over come over come over'
77,Heart Attack,Trey Songz,2012,b' Woop turn the lights on Oh woah oh woah We share something so common but still so rare And I m in awe never been here before So high we re still climbing even here inside these walls Breaking each others hearts and we don t care cause we re so In too deep can t think about giving it up But I never knew love would feel like a heart attack It s killing me swear I never cried so much Cause I never knew love would hurt this fucking bad The worst pain that I ever had Oh woah never knew love oh woah Would hurt this fucking bad The worst pain that I ever had All the times when I know I should be smiling Seem to be the time that I frown the most Can t believe that we re still surviving Cause I m slowly breaking down even when I hold you close And if I lose you I m afraid I would lose who Who I gave my love to That s the reason I stay around Even though I fell way In too deep can t think about giving it up But I never knew love would feel like a heart attack It s killing me swear I never cried so much Cause I never knew love would hurt this fucking bad The worst pain that I ever had Oh woah never knew love oh woah Would hurt this fucking bad The worst pain that I ever had And it hurts cause I wanna leave And you wanna leave but the love keeps us together And if I lose you I m afraid I would lose who who I gave my love to That s the reason I stay around even though I fell way In too deep can t think about giving it up But I never knew love would feel like a heart attack It s killing me swear I never cried so much Cause I never knew love would hurt this fucking bad The worst pain that I ever had Oh woah never knew love oh woah Would hurt this fucking bad The worst pain that I ever had'
78,Drank in My Cup,Kirko Bangz,2012,b' I done came down hold up Grip the grain roll up And your girlfriend want a nigga like me Cause I ain t tryin to control her She call me when she wants a change Black diamond my pinky ring And she know you weak and we ain t the same You hit the scene I make the scene I m in her head like Maybelline H Town so I m made for lean I m in her soul I make her scream I don t ride the toll don t pay the change I m EZ tag like Peter Pan She want a man don t need a man I m flying down your boulevard She cookin dinner with your pans Draped up dripped out Your bitch know what I m taking bout Pulls up pull out We get it poppin in the parking lot She like to do it with the lights on Don t matter to me if it s dark or not I m G d up East up Fossil pants I m hard as rock Girl I know how much you really want somebody Want somebody that don t really need you Girl I know how much you really want somebody Want somebody that ain t trying to keep You heard what I said that could put you to bed That ain t tryin to love you baby just fuck you instead And don t tell em nothing baby you know that I m comin baby Just hit up my phone whenever you need you some company Got this drank in my cup oh yeah I got this drank in my cup I got this drank in my cup cup cup I done came down came up Slow pitch change up Same hood same style same drink same cup She call me when she wanna fuck I never call she knows what s up Same page same book different song same hook Everytime her nigga trippin she on the phone with the same crook And everytime I pull up she hit me with that same look Lips bitin hips right She left her man for that get right I m in the middle like midnight Only if you got that sit tight Only if you got that wine fine Only if you got that sip type Only if you got that mind bomb Only if you got that zip tight Eat that shit like wonton Jokin baby I m pimp tight I m used to bein that one and done But girl you got that g get right Girl I know how much you really want somebody Want somebody that don t really need you Girl I know how much you really want somebody Want somebody that ain t trying to keep You heard what I said that could put you to bed That ain t tryin to love you baby just fuck you instead And don t tell em nothing baby you know that I m comin baby Got this drank in my cup oh yeah I got this drank in my cup I got this drank in my cup cup cup H Town oh yeah I got this drank in my cup I got this drank in my cup I came down hold up hold up I said hold up Hold up I done came down like hold up Hold up hold up fuck chea'
79,Birthday Cake,Rihanna,2012,b' Come and put cha name on it put cha name on it Come and put cha name on it ya name Don t chu wanna put ya name on it put cha name on it Come and put cha name on it bay bay bay bay uh It s not even my birthday But he wanna lick the icing off I know you want it in the worst way Can t wait to blow my candles out He want that Cake cake cake cake cake Cake cake cake cake cake Cake cake cake cake cake Oh baby I like it It s so exciting Don t try to hide it I mma make you my bitch Cake cake cake cake cake Cake cake cake cake cake Cake cake cake cake cake I know you wanna bite this It s so enticing Nothing else like this I mma make you my bitch And it s not even my birthday But you wanna put your name on it And it s not even my birthday And he s tryna put his name on it Oh I wanna fuck you right now Just get up on my body I ll do anything '
80,So Good,B.o.B,2012,b' Drinking a German beer with a Cuban cigar In the middle of Paris with a Dominican broad Great head on her shoulders she probably studied abroad She transferred to Harvard from King s College in March She says that I m her favorite cause she admires the art Of Michelangelo with the flow Picasso with the bars She s well put together like a piece by Gershwin Renaissance style tonight is picture perfect So smile and pack your bags real good baby Cause you ll be gone for a while Girl tell me how you feel what your fantasy oh I see us on a beach down in Mexico You can put your feet up be my se orita We ain t gotta rush just take it slow You ll be in the high life Soaking up the sunlight Anything you want is yours I ll have you living life like you should You say you never had it so good La la la la la la la la la You never had it so good La la la la la la la la la You never had it so good Suffering from first class cabin fever Five hour layovers from Norway to Egypt I m to the point like the pyramids of Giza Still I m to the left like the tower out in Pisa I m feeling single baby I could use a feature Swagger like Caesar I ll get you a visa We can go to Italy and maybe see the Colosseum I ll be Da Vinci if you ll be my Mona Lisa Now smile and pack your bags real good baby Cause you ll be gone for a while Girl tell me how you feel what your fantasy oh I see us on a beach down in Mexico You can put your feet up be my se orita We ain t gotta rush just take it slow You ll be in the high life Soaking up the sunlight Anything you want is yours I ll have you living life like you should You say you never had it so good La la la la la la la la la la You never had it so good La la la la la la la la la la You never had it so good Well I been feeling singular how about let s make it plural Spin the globe whatever it lands that s where we ll go We ll hit up Europe yep and spend some Euros And maybe visit Berlin the walls with the murals This is your month baby sign of the Virgo Private reservations glasses full of Merlot A Ros a Burgundy traveling like turbo Brush up on your Espa ol we re Barcelona bound Smile and pack your bags real good baby Cause you ll be gone for a while Girl tell me how you feel what your fantasy oh I see us on a beach down in Mexico You can put your feet up be my se orita We ain t gotta rush just take it slow You ll be in the high life Soaking up the sunlight Anything you want is yours I ll have you living life like you should You say you never had it so good La la la la la la la la la la You never had it so good La la la la la la la la la la You never had it so good La la la la la la la la la la You never had it so good La la la la la la la la la la You never had it so good'
81,50 Ways to Say Goodbye,Train,2012,b' My heart is paralyzed My head was oversized I ll take the high road like I should You said it s meant to be That it s not you it s me You re leaving now for my own good That s cool but if my friends ask where you are I m gonna say She went down in an airplane Fried getting suntanned Fell in a cement mixer full of quicksand Help me help me I m no good at goodbyes She met a shark under water Fell and no one caught her I returned everything I ever bought her Help me help me I m all out of lies And ways to say you died My pride still feels the sting You were my everything Some day I ll find a love like yours She ll think I m Superman Not super minivan How could you leave on Yom Kippur That s cool but if my friends ask where you are I m gonna say She was caught in a mudslide Eaten by a lion Got run over by a crappy purple Scion Help me help me I m no good at goodbyes She dried up in the desert Drowned in a hot tub Danced to death at an east side night club Help me help me I m all out of lies And ways to say you died I wanna live a thousand lives with you I wanna be the one you re dying to love But you don t want to That s cool but if my friends ask where you are I m gonna say That s cool but if my friends ask where you are I m gonna say She went down in an airplane Fried getting suntanned Fell in a cement mixer full of quicksand Help me help me I m no good at goodbyes She met a shark under water Fell and no one caught her I returned everything I ever bought her Help me help me I m all out of lies She was caught in a mudslide Eaten by a lion Got run over by a crappy purple Scion Help me help me I m no good at goodbyes She dried up in the desert Drowned in a hot tub Danced to death at an east side night club Help me help me I m all out of lies And ways to say you died'
82,Red Solo Cup,Toby Keith,2012,b'Hey one two three Now red Solo cup is the best receptacle For barbecues tailgates fairs and festivals And you sir do not have a pair of testicles If you prefer drinking from glass Hey red Solo cup is cheap and disposable And in 14 years they are decomposable And unlike my home they are not foreclosable Freddy Mac can kiss my ass Whoo Red Solo cup I fill you up Let s have a party Let s have a party I love you red Solo cup I lift you up Proceed to party Proceed to party Now I really love how you re easy to stack But I really hate how you re easy to crack Cause when beer runs down in front of my pack Well that my friends is quite yucky But I have to admit that the ladies get smitten Admiring at how sharply my first name is written On you with a Sharpie when I get to hitting On them to help me get lucky Red Solo cup I fill you up Let s have a party Let s have a party I love you red Solo cup I lift you up Proceed to party Proceed to party Now I ve seen you in blue and I ve seen you in yellow But only you red will do for this fellow Cause you are the Abbott to my Costello And you are the Fruit to my Loom Red Solo cup you re more than just plastic You re more than amazing you re more than fantastic And believe me that I am not the least bit sarcastic When I look at you and say Red Solo cup you re not just a cup You re my you re my friend Thank you for being my friend Red Solo cup I fill you up Let s have a party Let s have a party I love you red Solo cup I lift you up Proceed to party Proceed to party Red Solo cup Red Solo cup Let s have a party Let s have a party Oh red Solo cup Let s have a party Proceed to party yeah yeah '
83,Love You like a Love Song,Selena Gomez,2012,b' It s been said and done Every beautiful thought s been already sung And I guess right now here s another one So your melody will play on and on With the best of em You are beautiful Like a dream come alive incredible A centerfold miracle lyrical You saved my life again And I want you to know baby I I love you like a love song baby I I love you like a love song baby I I love you like a love song baby And I keep hitting repeat peat peat peat peat peat I I love you like a love song baby I I love you like a love song baby I I love you like a love song baby And I keep hitting repeat peat peat peat peat peat Constantly Boy you play through my mind like a symphony There s no way to describe what you do to me You just do to me What you do And it feels like I ve been rescued I ve been set free I am hypnotized by your destiny You are magical lyrical beautiful You are And I want you to know baby I I love you like a love song baby I I love you like a love song baby I I love you like a love song baby And I keep hitting repeat peat peat peat peat peat I I love you like a love song baby I I love you like a love song baby I I love you like a love song baby And I keep hitting repeat peat peat peat peat peat No one compares You stand alone to every record I own Music to my heart that s what you are A song that goes on and on I I love you like a love song baby I I love you like a love song baby I I love you like a love song baby And I keep hitting repeat peat peat peat peat peat I I love you like a love song baby I I love you like a love song baby I I love you like a love song baby I love you like a love song'
84,Turn Up the Music,Chris Brown,2012,b' Turn up the music cause this song just came on Turn up the music if they try to turn us down Turn up the music can I hear it til the speakers blow Turn up the music fill your cup and drink it down If you sexy and you know it put your hands up in the air Put your hands up in the air girl put your hands up If you sexy and you know it put your hands up in the air Put your hands up in the air girl put your hands up And turn up the music just turn it up louder Turn up the music I need it in my life yeah Turn up the music just turn it up louder Turn up the music I need it in my life yeah Turn up the music Turn up the music Turn up the music Turn up the Turn up the music cause the sun just came up Turn up the music if they try to turn us down Turn up the music cause I m trying to hear the speakers blow Turn up the music fill your cup and drink it down If you sexy and you know it put your hands up in the air Put your hands up in the air girl put your hands up If you sexy and you know it put your hands up in the air Put your hands up in the air girl put your hands up And turn up the music just turn it up louder Turn up the music I need it in my life yeah Turn up the music just turn it up louder Turn up the music I need it in my life yeah yeah Turn up the music Save my life just dance with me All I wanna do is party so DJ turn it up Girl dance with me just dance with me Girl can I see that I really wanna touch that Baby can I beat that Turn up the Turn it up just dance with me turn it up just dance with me Turn it up just dance with me turn it up just dance with me Turn it up just dance with me turn it up just dance with me Turn it up just dance with me turn it up And turn up the music just turn it up louder Turn up the music I need it in my life yeah Turn up the music just turn it up louder Turn up the music I need it in my life yeah leggo Can you turn it up baby Can you turn it up baby Turn it up just dance with me turn it up just dance with me Turn it up just dance with me turn it up just dance with me Turn it up just dance with me turn it up just dance with me Turn it up just dance with me turn it up turn up the music'
85,Die Young,Kesha,2012,b' I hear your heart beat to the beat of the drums Oh what a shame that you came here with someone So while you re here in my arms Let s make the most of the night like we re gonna die young We re gonna die young We re gonna die young Let s make the most of the night like we re gonna die young Let s make the most of the night like we re gonna die young Young hearts out our minds Runnin til we outta time Wild child s lookin good Living hard just like we should Don t care who s watching when we tearing it up That magic that we got nobody can touch Lookin for some trouble tonight Take my hand I ll show you the wild side Like it s the last night of our lives We ll keep dancin til we die I hear your heart beat to the beat of the drums Oh what a shame that you came here with someone So while you re here in my arms Let s make the most of the night like we re gonna die young We re gonna die young We re gonna die young Let s make the most of the night like we re gonna die young Let s make the most of the night like we re gonna die young Young hunks taking shots Strippin down to dirty socks Music up gettin hot Kiss me give me all you ve got It s pretty obvious that you got a crush That magic in your pants it s making me blush Lookin for some trouble tonight Take my hand I ll show you the wild side Like it s the last night of our lives We ll keep dancin til we die I hear your heart beat to the beat of the drums Oh what a shame that you came here with someone So while you re here in my arms Let s make the most of the night like we re gonna die young I hear your heart beat to the beat of the drums Oh what a shame that you came here with someone So while you re here in my arms Let s make the most of the night like we re gonna die young We re gonna die young We re gonna die young Let s make the most of the night like we re gonna die young'
86,5 O'Clock,T-Pain,2012,b' It s 5 o clock in the morning Conversation got boring You said you d go into bed soon So I snuck off to your bedroom And I thought I d just wait there Until I heard you come up the stairs And I pretended I was sleeping And I was hoping you would creep in It s 5 o clock in the morning and I want ya And you want me don t ya I can see it cause you ve been waiting on me Since I said that I was hitting in the club Sun be coming up on me And I know you be getting so horny Cause you be sending me textses Like Boy just get your ass up in that car And come get all of this love You ain t got to remind me She already said if I don t come on time She might go crazy And she ll be waiting on me naked with one of my chains on She might come and find me And then ask me kindly Do I want her to go crazy We do this every night And yet we wake up singing the same song It s 5 o clock in the morning Conversation got boring You said you d go into bed soon So I snuck off to your bedroom And I thought I d just wait there Until I heard you come up the stairs And I pretended I was sleeping And I was hoping you would creep in It s 5 o clock in the morning The conversation got boring You said you d go into bed soon So I snuck off to your bedroom And I thought I d just wait there Until I heard you come up the stairs And I pretended I was sleeping And I was hoping you would creep in It s 5 o clock in the morning and you calling And these females got me stalling I can hear your voice in my head like What is he doing What is he doing Cause I keep checking my cell phone And these missed calls And you texting me like I mma kill y all If you don t get your ass up out of that club And do you know what time it is Ooh and my bad girl And this Nuvo got me trippin and I know that you mad girl But you ain t got to worry about nothing Girl I got you girl I got you She might come and find me And then ask me kindly Do I want her to go crazy We do this every night And then we always wake up singing the same song It s 5 o clock in the morning Conversation got boring You said you d go into bed soon So I snuck off to your bedroom And I thought I d just wait there Until I heard you come up the stairs And I pretended I was sleeping And I was hoping you would creep in It s 5 o clock in the morning The conversation got boring You said you d go into bed soon So I snuck off to your bedroom And I thought I d just wait there Until I heard you come up the stairs And I pretended I was sleeping And I was hoping you would creep in Oh oh and you ain t got nothing on But the t shirt that I left over your house The last time I came and put it on ya Too many thirsty girls up in this club For me to leave here with one of them that s why I call her And you ll be right at home waiting for me IPhone plugged in the wall just waiting for me Club closed at 6 left around 4 30 Yeah so by the time I m at your crib And you yawning But I ve been drinking all night and I feel like performing With you in the bedroom floor to the dresser Dont want nothing less cause I m sure you re the best You re the one so I let you thats how you show me love And when we finish you like damn babe you woke me up I like you way you put it down likes its for both of us The sun ain t the only thing thats coming up It s 5 o clock in the morning Conversation got boring You said you d go into bed soon So I snuck off to your bedroom And I thought I d just wait there Until I heard you come up the stairs And I pretended I was sleeping And I was hoping you would creep in It s 5 o clock in the morning The conversation got boring You said you d go into bed soon So I snuck off to your bedroom And I thought I d just wait there Until I heard you come up the stairs And I pretended I was sleeping And I was hoping you would creep in'
87,A Thousand Years,Christina Perri,2012,b' Heart beats fast Colors and promises How to be brave How can I love when I m afraid to fall But watching you stand alone All of my doubt suddenly goes away somehow One step closer I have died everyday waiting for you Darling don t be afraid I have loved you For a thousand years I ll love you for a thousand more Time stands still Beauty in all she is I will be brave I will not let anything take away What s standing in front of me Every breath Every hour has come to this One step closer I have died everyday waiting for you Darling don t be afraid I have loved you For a thousand years I ll love you for a thousand more And all along I believed I would find you Time has brought your heart to me I have loved you for a thousand years I ll love you for a thousand more One step closer One step closer I have died everyday waiting for you Darling don t be afraid I have loved you For a thousand years I ll love you for a thousand more And all along I believed I would find you Time has brought your heart to me I have loved you for a thousand years I ll love you for a thousand more'
88,Take a Little Ride,Jason Aldean,2012,b' Been going round and round all day Bailing some hay and stacking it all up Can t wait for the sun to go down Roll into town shine the old truck up Swing by the quick stop Grab a couple Shiner Bock Then ease on out your way To your place around eight o clock Well I m just ready to ride this Chevy Ride this Chevy down a little back road Slide your pretty little self on over Get a little closer turn up the radio Put your pretty pink toes on the dash Lean your seat back Man I swear there ain t nothing looks better than that Sweet tan little thing with nothing to do I want to take a little ride with you I hope you are wearing those frayed out cut offs Makes me want to get lost out in the moonlight Drop the tailgate down on a turn road Watch the corn grow baby that is a good night Anyone from the heartland is going to understand What I am talking about right now Ain t no doubt we got a game plan Well I m just ready to ride this Chevy Ride this Chevy down a little back road Slide your pretty little self on over Get a little closer turn up the radio Put your pretty pink toes on the dash Lean your seat back Man I swear there ain t nothing looks better than that Sweet tan little thing with nothing to do I want to take a little ride with you Well I m just ready to ride this Chevy Ride this Chevy down a little back road Slide your pretty little self on over Get a little closer so you can play my radio Put your pretty pink toes on the dash Lean your seat back Man I swear there ain t nothing looks better than that Sweet tan little thing with nothing to do I want to take a little ride with you Take a little ride with you I want to take a little ride with you'
89,You da One,Rihanna,2012,b' You da one that I dream about all day You da one that I think about always You are the one so I make sure I ll behave My love is your love your love is my love Baby I love you I need you here with me all the time Baby we meant to be You got me smiling all the time Cause you know how to give me that You know how to pull me back when I go runnin runnin Tryna get away from loving ya You know how to love me hard I won t lie I m falling hard Yep I m falling for ya but there s nothin wrong with that You da one that I dream about all day You da one that I think about always You are the one so I make sure I ll behave My love is your love your love is my love You da one that I dream about all day You da one that I think about always You are the one so I make sure I ll behave My love is your love your love is mine Baby come take me now Hold me now make me come alive You got the sweetest touch I m so happy you came in my life Cause you know how to give me that You know how to pull me back when I go runnin runnin Tryna get away from loving ya You know how to love me hard I won t lie I m falling hard Yep I m falling for ya but there s nothin wrong with that You da one that I dream about all day You da one that I think about always You are the one so I make sure I ll behave My love is your love your love is my love You da one that I dream about all day You da one that I think about always You are the one so I make sure I ll behave My love is your love your love is mine And yes I m kinda crazy That s what happens baby When you put it down You shouldn t give it to me good like that Shouldn t hit it like that Had me yellin like that Didn t know you would ve had me coming back You the one that I m feeling You the one that I m loving Ain t no other niggas like you No there s just one one one one one one No baby just one one one one I bet you wanna know You da one that I dream about all day You da one that I think about always You are the one so I make sure I ll behave My love is your love your love is my love You da one that I dream about all day You da one that I think about always You are the one so I make sure I ll behave My love is your love your love is mine'
90,We Run the Night,Havana Brown,2012,b' Havana Brown RedOne Mr Worldwide From Miami Morocco to Australia To the world Dale Run em like run em run em Woop Run em like run em run em Woop When the sun goes down down down down Boy are you afraid of the dark dark And when the lights go out out out out Tell me do you know where to start start And when the base gets loud loud loud That is when I feel a part part And when the world sleeps sound sound sound sound Well the sound is the key to my heart heart We run yes uh We run the night night night We run yes uh We run the night night night We run yes uh We run the night the night night Run em like run em run em woop Run em like run em run em woop Run em like run em run em woop From the bottom of the map Miami To the land down under Australia You feel my drive see my vision and hear my hunger As my money gets older let s get younger They sell their soul but the devil knows I have no number I m go go baby fresh oh baby go go baby uh oh baby no no baby Yeah baby now jiggle it baby let me tickle it baby I know I m lost it s go n be hard to save me I m sorry that s how Dade county raised me Y all heard me right we run the night Now fuck you pay me We run yes uh We run the night night night We run yes uh We run the night Night night We run yes uh We run the night the night night Run em like run em run em woop Run em like run em run em woop Run em like run em run em woop Feel the life go rush rush rush Pushing past me all over my skin skin I can get enough nough nough nough Cause the beat keep pullin me in Takin me so high up up up Place that I ve never been ahhhh Party party all night night night Sleep all day then do it again gain We run yes uh We run the night night night Run em like run em run em whoop We run yes uh We run the night We run yes uh We run the night the night Run em like run em run em Woop '
91,It's Time,Imagine Dragons,2012,b' So this is what you meant When you said that you were spent And now it s time to build from the bottom of the pit Right to the top Don t hold back Packing my bags and giving the academy a rain check I don t ever wanna let you down I don t ever wanna leave this town Cause after all This city never sleeps at night It s time to begin isn t it I get a little bit bigger but then I ll admit I m just the same as I was Now don t you understand That I m never changing who I am So this is where you fell And I am left to sail The path to heaven runs through miles of clouded hell Right to the top Don t look back Turn in the rags and giving the commodities a rain check I don t ever wanna let you down I don t ever wanna leave this town Cause after all This city never sleeps at night It s time to begin isn t it I get a little bit bigger but then I ll admit I m just the same as I was Now don t you understand That I m never changing who I am It s time to begin isn t it I get a little bit bigger but then I ll admit I m just the same as I was Now don t you understand That I m never changing who I am This road never looked so lonely This house doesn t burn down slowly To ashes to ashes It s time to begin isn t it I get a little bit bigger but then I ll admit I m just the same as I was Now don t you understand That I m never changing who I am It s time to begin isn t it I get a little bit bigger but then I ll admit I m just the same as I was Now don t you understand That I m never changing who I am'
92,Cashin' Out,Cash Out,2012,b' I m ridin round wit that Nina You know we smokin on Keisha Hey hey hey can I meet ya Cut it up Cool 36 Os so riding round with that nina Riding with a ho named Keisha smoking on Keisha My diamonds talk for me they say Hi can I meet you G5 how high in the sky ho I can t see you Got a condo on my wrist girl I m cashing out Got a condo around my neck girl I m cashing out 36 Os so I m riding round with that nina My diamonds talk for me they say Hi can I meet you I got Versace all on my back These hoes all on my back Plus these plugs all on my back Cause they know I m moving that pack These Louies all in my face Four fifths stay up on my waist Plus it ain t on me for nothing so please don t make me catch a case Cause bitch I m bout it Me walking round with no check on me psshh Yeah I doubt it Your girl ain t finna leave with me psshh Yeah I doubt it And I m like What the hell they talking bout And if I got it I bought it cause boy you know I m cashing out Cool 36 Os so riding round with that nina Riding with a ho named Keisha smoking on Keisha My diamonds talk for me they say Hi can I meet you G5 how high in the sky ho I can t see you Got a condo on my wrist girl I m cashing out Got a condo around my neck girl I m cashing out 36 Os so I m riding round with that nina My diamonds talk for me they say Hi can I meet you Okay I drop the top hop in Hoes they coming by flocks in Birds they coming by flocks in Pass them birds like Stockton Play with my money I m popping No acting but it s a movie Got Spinz on the beat so we ain t losing Don t act like your ho ain t choosin I done blowed up yeah I m the bomb Riding round blowing on stank bombs Pussy so good you should thank moms Top floor suite chilling at the Palms We want the whole loaf leave y all the crumbs Till then I m running my check up And it s fuck a Bugatti I m calling my jet up Cool 36 Os so riding round with that nina Riding with a ho named Keisha smoking on Keisha My diamonds talk for me they say Hi can I meet you G5 how high in the sky ho I can t see you Got a condo on my wrist girl I m cashing out Got a condo around my neck girl I m cashing out 36 Os so I m riding round with that nina My diamonds talk for me they say Hi can I meet you It s big pimping over here Church Time to cop the Maybach already had the vert I got big money visions Sammy Sosa pigeons What that mean That mean they jumping out the kitchen And I m on the money mission nobody can stop me Just grab your camcorder press record and go on and watch me And you can skate on my ice just like you playing hockey And in the booth I beat the beat up call me Rocky Yeah I m cocky Cool 36 Os so riding round with that nina Riding with a ho named Keisha smoking on Keisha My diamonds talk for me they say Hi can I meet you G5 how high in the sky ho I can t see you Got a condo on my wrist girl I m cashing out Got a condo around my neck girl I m cashing out 36 Os so I m riding round with that nina My diamonds talk for me they say Hi can I meet you '
93,I Don't Want This Night to End,Luke Bryan,2012,b' Girl I know I don t know you But your pretty little eyes so blue Are pulling me in Like the moon on your skin I m so glad you trusted me To slide up on this dusty seat And let your hair down Get out of town Got the stars coming out over my hood And all I know now is it s going good You got your hands up You re rocking in my truck You got the radio on You re singing every song I m set on cruise control I m slowly losing hold Of everything I got You re looking so damn hot And I don t know what road we re on Or where we ve been From staring at you girl All I know is I don t want this night to end Going to cuss the morning when it comes Cause I know that the rising sun Ain t no good for me Cause you ll have to leave Going to make the most of every mile Do anything to make your smile Land on my lips Get drunk on your kiss Clock on the dash says 3 35 There s plenty of gas and the night s still alive You got your hands up You re rocking in my truck You got the radio on You re singing every song I m set on cruise control I m slowly losing hold Of everything I got You re looking so damn hot And I don t know what road we re on Or where we ve been From staring at you girl All I know is I don t want this night to end You got your hands up You re rocking in my truck You got the radio on You re singing every song I m set on cruise control I m slowly losing hold Of everything I got You re looking so damn hot And I don t know what road we re on Or where we ve been From staring at you girl All I know is I don t want this night to end I don t want this night to end No I don t want this night to end'
94,Diamonds,Rihanna,2012,b' Shine bright like a diamond Shine bright like a diamond Find light in the beautiful sea I choose to be happy You and I you and I We re like diamonds in the sky You re a shooting star I see A vision of ecstasy When you hold me I m alive We re like diamonds in the sky I knew that we d become one right away Oh right away At first sight I felt the energy of sun rays I saw the life inside your eyes So shine bright tonight You and I We re beautiful like diamonds in the sky Eye to eye So alive We re beautiful like diamonds in the sky Shine bright like a diamond Shine bright like a diamond Shining bright like a diamond We re beautiful like diamonds in the sky Shine bright like a diamond Shine bright like a diamond Shining bright like a diamond We re beautiful like diamonds in the sky Palms rise to the universe As we moonshine and molly Feel the warmth we ll never die We re like diamonds in the sky You re a shooting star I see A vision of ecstasy When you hold me I m alive We re like diamonds in the sky At first sight I felt the energy of sun rays I saw the life inside your eyes So shine bright tonight You and I We re beautiful like diamonds in the sky Eye to eye So alive We re beautiful like diamonds in the sky Shine bright like a diamond Shine bright like a diamond Shining bright like a diamond We re beautiful like diamonds in the sky Shine bright like a diamond Shine bright like a diamond Shining bright like a diamond We re beautiful like diamonds in the sky Shine bright like a diamond Shine bright like a diamond Shine bright like a diamond So shine bright tonight You and I We re beautiful like diamonds in the sky Eye to eye So alive We re beautiful like diamonds in the sky Shine bright like a diamond Shine bright like a diamond Shine bright like a diamond Oh oh yeah Shine bright like a diamond Shine bright like a diamond Shine bright like a diamond Shine bright like a diamond'
95,Hard to Love,Lee Brice,2012,b'I am insensitive I have a tendency to pay more attention to the things that I need Sometimes I drink to much sometimes I test your trust sometimes I dunno Why you re staying with me I m hard to love hard to love I don t make it easy I couldn t do it if I Stood where you stood I m hard to love hard to love you say that you need me I don t deserve It but I love that you love me goood I am a short fuse I am a wrecking ball crashing into your heart like I do You re like a Sunday morning full of grace and full of Jesus I wish that I Could be more like you I m hard to love hard to love I don t make it easy I couldn t do it if I Stood where you stood I m hard to love hard to love you say that you need me I don t deserve It but I love that you love me Goood Love me good Girl you ve given me a million second chances and I don t ever wanna take You for granted I m just a man I m just a man Hard to love hard to love oh I don t make it easy and I couldn t do it if I stood where you stood I m hard to love hard to love and you say that you need me I don t Deserve it but I love that you love me good You love me good'
96,Somethin' 'Bout a Truck,Kip Moore,2012,b' There s somethin bout a truck in a farmer s field A No trespass sign and time to kill Nobody s gonna get hurt so what s the big deal There s somethin bout a truck in a farmer s field And there s somethin bout beer sitting on ice After a long hard day makes it taste just right On that dropped tailgate on a summer night There s somethin bout beer sittin on ice And there s somethin bout a girl in a red sundress With an ice cold beer pressed against her lips In that farmer s field will make a boy a mess There s somethin bout a girl in a red sundress And there s somethin bout a kiss that s gonna lead to more On that dropped tailgate back behind the corn The most natural thing you ve ever felt before There s somethin bout a kiss that s gonna lead to more And there s somethin bout a truck in a field And a girl in a red sundress with an ice cold beer to her lips Begging for another kiss And there s somethin bout you and me and the birds and the bees And Lord have mercy it s a beautiful thing Ain t nothing bout it luck there s somethin bout a truck There s somethin bout a creek around 2 AM After a few of those beers you wanna dive on in You don t need no clothes so just hang em on a limb There s somethin bout a creek around 2 AM And there s somethin bout a truck in a field And a girl in a red sundress with an ice cold beer to her lips Begging for another kiss And there s somethin bout you and me and the birds and the bees And Lord have mercy it s a beautiful thing Ain t nothing bout it luck there s somethin bout a truck Ain t nothing bout it luck there s somethin bout a truck Hah'
97,Adorn,Miguel,2012,b' Hello I am your subconscious Don t be afraid I am yours and yours alone I am the projector and you are the projection And I am always supreme She s art dealer chic Would you be my friend my freak She s art dealer chic Would you be my friend my freak These lips can t wait to taste your skin baby And these eyes I can t wait to see your grin Just let my love Just let my love adorn you And you gotta know you gotta know You know that I adore you Baby these fists will always protect ya lady And this mind will never neglect you And if they try to break us down Don t let that affect us no baby You just gotta let my love Let my love let my love adorn you Ahh le le le let it dress you down You gotta know you gotta know Know that I adore you Just that baby Oh let my love adorn you baby Don t you ever don t you let nobody tell you different baby I ll always adore you you gotta know now You gotta know na nah now yeah Oh yeah The same way that the stars adorn the skies yeah Now look up sugar Now hey hey hey The same way that my whole world s in your eyes Oooh and it s time now Just let let my love Hey le le le let it dress you down You got to know baby oh you got to know That I adorn you yeah Oh love ain t never looked so good on ya Oh put it on baby Let my love adorn You'
